Title,Storyline
Los Justos,Three senior residents of a nursing home embark on an unexpected adventure after discovering a money laundering scheme.
Lost on a Mountain in Maine,"A 12-year-old boy, separated from his family by a fast-moving storm, must fight to stay alive during his nine-day adventure lost in the backwoods of Maine."
Love Inside the Drug Game,N/A
Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou's criminal family."
Love You to Debt,"Follows Bo, a debt collector who starts to rethink everything after collecting a debt from a beautiful girl."
Lover Stalker Killer,"In this twisting documentary, a mechanic tries online dating for the first time and meets a woman who takes romantic obsession to a deadly extreme."
Loverboy: Emoties Uit,Loverboy: Emotions Off is an unprecedentedly raw and intense crime film that takes the viewer into the dark world of human trafficking in the Netherlands.
Low Budget Heist,"Four friends, driven by their artistic aspirations conduct an elaborate scheme to steal a $3 million painting from a prestigious gallery. In a risky twist, they decide to produce a film within the gallery itself using it as a cover. As their plan unfolds, they navigate the treacherous worlds of art, deception, and creativity, testing their friendship and challenging their artistic ambitions."
Lucky Baskhar,A cash-strapped cashier working at a bank embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.
Lóve 2,"Thailand seems far enough away for an ideal hiding place for couple of criminals from Eastern Europe, who have no idea that they themselves could become easy prey for bigger predators."
M30 OXY,"Suspenseful crime fiction set in Appalachia, where the opioid epidemic turns a small town into chaos. M30 OXY follows a kind-hearted drug dealer, a desperate couple, and a trapped nurse, all battling danger and the fight for survival."
Ma Este Gyilkolunk,A former star of a crime TV series is forced to take on the role of a detective when a murder disguised as an accident occurs at the nursing home he has just moved into.
MaXXXine,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past."
Maaye and Company,"Maaye and Company revolves around the possibility that if social media is misused for selfish purposes, crimes may be committed."
Made in Vancouver,"A desperate immigrant is sent to Vancouver to recover a stolen watch. Meanwhile, two gangsters search for the same watch to avoid being executed by their boss. Both groups fight for the same object that has the power to save their lives."
Mafia,N/A
Mafia Temptation,"When Hayley, a tough-as-nails bartender, crosses paths with Luca, her club's mafia boss, sparks fly. Their worlds clash in a fiery dance of passion and power. But can she let Luca see past her defenses into her scarred heart?"
Magnet,"Follow Kevin in this British drama - a charismatic and unshakeably confident young lad haunted by an unchangeable past and a future shaped by it. Scarred by his estranged father's abandonment and burdened by a broken mother, he turns to menacing ways far beyond redemption. Despite his cold and ruthless exterior, Kevin harbours a deep-seated cry for poetic justice. His inner demons however constrain him, turning his silent pursuit of justice into the very injustice he finds himself inflicting on others. This perilous path of crime eventually leads him to a harsh reckoning, spiralling him even further out of control."
Maharaj,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior."
Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds."
Makroshar Jall,N/A
Malam Pertobatan,"In the 1980s, security forces carry out secret operations known as ""Petrus"" to suppress rampant thuggery, spreading terror among notorious figures like Baron, Pange, and Bedul. Baron grows even more fearful when he hears that Pange and Bedul have already fallen victim to these mysterious shootings. Determined to change his ways, he seeks to make amends with his mother and turn his life around for his girlfriend, Ratna. But will he get the chance?"
Maldoror,"Two girls vanish. Police recruit Paul Chartier joins a covert unit tracking a sex offender. After the operation falters, Chartier pursues the perpetrators independently, disillusioned with legal constraints."
Maloney - Die ersten drei haarsträubenden Fälle,"During his investigations, Philip Maloney immerses himself in different worlds and encounters greedy businesswomen, corrupt politicians, unfaithful wives / husbands and dangerous criminals."
Malvila Farm,N/A
Mani nude,N/A
Manomani,N/A
Marco,"The adoptive son of the Adattu family, Marco, sets off on a ruthless quest for vengeance after his brother is brutally murdered, finding only betrayal, loss and unimaginable brutality at every step."
Marine Drive,A hearing-impaired taxi driver unwittingly gets involved with Sri Lanka's criminal-political underworld after a fateful ride. His life hangs in the balance as he navigates the ensuing events over the next few hours.
Marmalade,Follows a man in jail who narrates the colorful tale of a romantic bank heist to his cunning cellmate to escape and reunite with the alluring love of his life.
Martingale,A crafty casino security officer is swallowed up by the seedy underworld of her small town as she searches for the man who allegedly raped and killed her teenage daughter.
Marty's Big Poker Night,"While Marty is watching over his parents home for the weekend, his buddies talk him into hosting a poker night, but they don't tell him the winning prize for the game is a hooker. A retro - look at suburban teen life in the US, circa the early 2000's."
Mathu Vadalara 2,"Babu and Yesu, former delivery agents, embark on a thrilling mission as special agents, facing extraordinary challenges with humor, surprises, and nonstop excitement."
Matka,"Rising through the ranks of the criminal world, a man becomes a key player in a massive nationwide gambling operation."
Maven,"MAVEN is a 2024 Indian Hindi language Indie psychological drama film directed by Rohit Das, starring Himangshu Shil. Story of a struggling artist, who get shaped by the society over the time and how he tackles them through his condition."
Megamind vs. The Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Newly crowned hero Megamind's must now keep up evil appearances until he can assemble his friends to stop his former evil teammates from launching Metro City to the Moon."
Memphganistan,Four friends who grew up hustling on the streets of Memphis vowed to always be loyal. But greed and violence threaten to turn them against each other.
Men of the Century (Hook or Crook),"Men of the Century Took the bull by the horn, they adopted the Hook or Crook formula to make it"
Mental Asiq,"The movie ""Mental Asiq"" is a suspense and thriller drama, centered around a mentally disturbed man. In the story, he kidnaps a young girl and assaults her. The film delves into his unstable mind and brutal actions."
Metamorfosi dell'essere,N/A
Midas,"After a charismatic college dropout lies his way into a job at an insurance juggernaut, he recruits his two best friends for a plot to steal thousands. In the process, they uncover a much darker scheme that tests the limits of their greed."
Middle Finger,"Abhijit Sawant gets entangled with the wrong people in his quest to get rich quickly. He has to complete a risky assignment in a day, will he be able to complete the job?"
Midnight City,A group of friends are torn apart by greed and old grudges while being crushed between the weight of two tragedies.
Midnight Taxi,"Night shift cab driver Eddie Carter wakes up next to a dead woman. Suffering from sleepwalking, he investigates to find the killer, exploring London's seedy underbelly, fearing he might be the culprit."
"Milk, Rice, and the Blood","Siddharth investigates his brother Pradip's tragic fate in the city. From a Dalit family, kind-hearted Pradip faced upper-caste cruelty. Through flashbacks, Siddharth uncovers the truth while seeking revenge."
Mina and the Radio Bandits,"We follow Mina, robbers and their work in the prison radio. A show running on Norwegian radio. We see them in everyday situations where they interview each other and open up about their upbringing, life behind bars in life's big questions."
Minnesota v. We the People,"The lives of 5 Minnesota first responders killed on duty within 13 months. It explores events surrounding their deaths and interviews with family, colleagues, and experts, aiming to present an objective perspective on policing challenges."
Mirza: Part 1 - Joker,"Mirza is a Gangster, born just to break the rules, being investigated by the local police, CBI. The action-packed movie will have plenty of surprises. Ankush Hazra Fast Products Film."
Misericordia,"Returning to Saint-Martial for his late boss's funeral, Jérémie's stay with widow Martine becomes entangled in a disappearance, a threatening neighbor, and an abbot's shady intentions."
Miss Merkel - Ein Uckermark-Krimi 2,"""Miss Merkel - Ein Uckermark-Krimi 2"" is a crime comedy feature film on RTL Deutschland. It's the second part of Miss Merkel - Ein Uckermark-Krimi (2023)."
Mission: Cross,"In the ultimate test of marriage, an agent-turned-househusband gets tangled in a perilous mission with his detective wife, who's clueless about his past."
Miséria,The suburban criminal Adam's ghetto dreams turn into a nightmare of serious criminality when he is introduced to the network leader Chicago. Will Adam manage to leave the gang alive?
Money Calling 2,A Restaurant owner name Thomas Sawyer has been murdered by someone as his wife and A Federal Agent seek out answers to this tragedy which leads back to the King's Family. Lousious Looks for who had shot him just to find out it was someone he never expected as For the Mysterious Hussler now has taken over luscious business with Maria.
Money No Enough 3,"Three friends faces family and financial problems. Their attempt to support each others plan falls apart when one friend cheated money from another two, Resulted in Financial loss. They must find solution and reconicle with eachother."
Monkey Man,An anonymous young man unleashes a campaign of vengeance against the corrupt leaders who murdered his mother and continue to systematically victimize the poor and powerless.
Montaje,N/A
Moon,"A former martial artist hired to train three wealthy Jordanian sisters finds her ""dream job"" turning unsettling as the isolated young women are under constant surveillance and show no interest in the sport. Why was she really hired?"
Moonlight Sonata No.71,"In the 60s, the five members of a Chicago kingpin's inner circle are called to a meeting following a job gone wrong. At the back of a popular bar owned by one of their own, a rat is revealed and the family is torn apart."
Mordkommission Calw - Klassentreffen,"The 13th case of the 'Mordkommission Calw' involving the investigators Karl Jäger, Lola Kraft and Jasmin Stein. Two bodies are discovered at a class reunion at the Hermann Hesse Gymnasium in Calw. All 29 attendees are suspects."
More Than the Streets,"A successful business mogul Cameron Myers is looking to expand his family legacy, but when a childhood friend returns from his past, he threatens everything Cameron has built."
Mothers of Chibok,"Following four Nigerian mothers as they fight to educate their children in the wake of tragedy, the film marks the 10th anniversary of terrorist Boko Haram's attack and abduction of 276 young girls from a school in the village of Chibok."
"MoviePass, MovieCrash","Exploring the company founding and the implosion of the business by outside investors who took over the company, left it bankrupt and under investigation."
Mr. Bachchan,"A straight-laced income tax officer suspended due to his unwavering honesty returns to his hometown and falls in love with a woman who reciprocates his feelings, before he is reinstated and tasked with raiding the home of a powerful man."
Mudo Kannu,Begins with an interview between retired S.P Chandrakanth and Journalist Aadinarayana. The Journalist prompts Chandrakanth to recount some of his service memories and chandrakanth delves into the story of goutham.
Mukhomukhi - Happily Ever After,"A young guy. An older police inspector. And an interrogation which leads to revealing secrets. ""Mukhomukhi"" is a neo-noir dreamy psychological drama on love and fear. It takes inspiration from a poem and a famous novel."
Mukhya Gamanika,"A young constable stumbles into a deadly maze. The tragic murder of his father, coinciding with the disappearance of a husband, ignites a chase for the truth, forcing him to confront hidden dangers and protect what's dear."
Mun Kaupunki,"17-year-old Eddie struggles to find his identity in a world of crime and violence. Friendships are tested and alliances are broken, as Eddie's world begins to crumble under the weight of his thirst for power."
Murder and Cocktails,"When a neighbor on their floor is murdered, married couple Nick and Lana host cocktail parties in their apartment in an attempt to discover which of their neighbors pulled the trigger."
Murder in a Teacup,"When members of a workforce began falling violently ill, locals believed a virus was sweeping the area, but after the death of two men it became clear that the only impurity was a serial poisoner with a toxic past."
Murder in the Village: Who Killed the Doctor's Wife?,"After his wife Diane vanished in 1983, suspicion centered on her respected GP husband Robert Jones, but he was never charged by the police. Now, new evidence reveals Diane Jones's secrets."
Muroi Shinji: Yaburezaru Mono,"After quitting his job as a police officer, Shinji Muroi settles into a peaceful countryside life with two young boys. However, with the arrival of a mysterious girl, a dead body which presumably murdered, is also been discovered."
Muzhskoe slovo,"After an accident, ten-year-old Ilya falls into a coma. His father Andrey is on duty at his son's bedside in the hospital, but the attending physician reports that the boy will have to be disconnected from the life support apparatus - this is the law. Andrey offers money, tries to convince the doctor that he needs to wait, but it's all to no avail. Then Andrey brings a gurney with Ilya connected to the machine into the first ward he comes across, barricades the door, and, threatening with a gun, takes the doctor and nurse hostage. Andrey gave his son a man's word that he would save him, and he would keep his word."
My Choice,James Johnson is a super Christian 29 yo virgin living in LA. He is inspired to start dating and hits the online dating world. His first date sets his world on fire and he and his pastor have to use gallons of holy water to put it out.
My Fault,"A criminal defense attorney, unhappy in her marriage, finds herself seduced by her mysterious new client, an artist accused of murdering his girlfriend."
My Home Hero the Movie,"After seven years Tetsuo Tosu faces his buried crimes. The secrets he once hide are being very close to revile themselves. Now he needs to deal with a new mob Boss, who thinks that Tetsuo had stole a 1 million Yen from him. And also his daughter, who is now a detective, searching for answers."
My Hometown Hero,A highschooler's warped thoughts about injustices around him leads to crimes committed and a dangerous cycle continued.
Myall Creek Day of Justice,Based on the story of late 1830's colonial Australia where an unspeakable crime against First Nations people caused an upheaval between law and order.
Mystery Creek,"In Mystery Creek, things aren't what they seem. This small town holds a lot of big secrets."
Nacida Para Vengar,"Born to Venge is a tense and exciting revenge thriller that follows Delia, a tenacious police officer who returns to her hometown with a single purpose: to discover the truth behind the brutal death of her sisters. After years working in the police force, Delia returns to a place that saw her grow up, but which is now full of shadows and secrets. While investigating the crime, she is faced with a complex web of corruption, lies and betrayals that connect her not only to the killers, but to her own past, a past she had left behind. As she delves deeper into the investigation, Delia begins to discover disturbing clues that point to the very circles of power she once swore to protect. In a world where justice seems to be within the reach of a few, Delia must confront her own demons and make difficult decisions, knowing that revenge is not always what it seems. ""Born to Avenge"" is a story of resilience and justice, where a woman, driven by pain and determination, will seek to do the impossible so that those who took her family from her pay for their crimes."
Nahir,"The story of a crime that shocked an entire country: Nahir Galarza, a young woman who killed her boyfriend under unknown circumstances."
Namak,"Story is set in a fictitious village Kharpur, Rajasthan, where salt is produced from a saline water lake. The village envisages a belief, that the salinity in it's air and water gets engrained within the people living there."
Nasha Jurm Aur Gangsters,"Three Gangsters, Jeet, Jacky, and Basu. They are the professional mafia in town of mumbai and want to become rich and more powerful. However, something is going to mend their ways unexpectedly."
Nastupit leto,"An orphanage resident, Nikita, flees justice to Moscow, where he meets Den, a rich orphan who offers Nikita a ticket to a better life in exchange for his friendship. Nikita agrees, not knowing what price he will have to pay for it."
Necrophile,"Ella, a special crimes detective, tackles a string of gruesome murders targeting young women, all originating from the darkest corners of the internet. With time running out and pressure mounting, Ella decides to confront the killer in the flesh."
Nefarious,"A fast moving, funny and ultimately tragic European road movie about two hedonistic outlaws and their quest to open up a coffeeshop in Amsterdam."
Nelma Kodama: The Queen of Dirty Money,"After leaving prison, money changer Nelma Kodama tells how she got involved in one of the biggest corruption scandals in Brazil."
Nero,N/A
Netru Indha Neram,A group of seven friends vacation to Ooty takes a dark turn when one disappears amid a serial killer's rampage. Can they locate their missing companion before tragedy strikes?
Nice Girls,"When Léo's brother Ludo is killed in Hamburg, despite orders she partners with German cop Mélanie to investigate. Unbeknownst to them, Nice faces a threat and they share an unknown connection."
Nico,A veteran detective risks his life and career to investigate the brutal murder of a teenage boy from his past. The investigation leads the detective down a winding path of twists and turns only for him to discover a disturbing truth.
Nietzsche's Umbrella,"Burak, who has been unable to complete his doctoral thesis on Nietzsche and his music album for years, eats air and drinks hope, just like Hamlet."
Night Haul,"Obi, a U.S. veteran working a steady job as a tow truck driver, finds himself unwillingly drawn into a meticulously planned heist on a federal convoy in Baltimore, Maryland. Held at gunpoint, Obi is forced to navigate a dangerous situation to save his own life, but his priorities shift when he discovers the immense value of the cargo he is now transporting. With the Baltimore Police Department hot on his trail, Obi must rise to the challenge and face a perilous journey where survival means more than just saving himself. The stakes have never been higher, and the action is about to begin."
Nirangal Moondru,"A teacher, a lovelorn student, and a troubled filmmaker's lives intertwine as they search for a missing teenager."
Niyathi,"When the private detective cheziyan held up with a problem, he try to find the solution for the problem which reveals another problem happened in the past"
Niyathi Cc1/2024,N/A
No Cap,"No Cap is a documentary about Light (Nero Greco), a Greek rapper with Kenyan roots. Growing up in Greece, he faced racism and social exclusion, but rose to fame, using trap music to break barriers and reshape the Greek music scene."
No Job,A professional assassin is accidentally flown out for a job a few weeks early and must kill time until the next available flight back home.
No Loose Ends,"Lifelong friends Clyde and Judas embarked on a heist that ignited a tale of ambition, loyalty, and betrayal. Judas became ensnared in debts. Desperate for redemption, he embarked on one job, altering their friendship forever."
Novyy god v Beryozovke,About how a family goes to celebrate the New Year in a place where there is no Internet.
Nu Jiang,"It tells the story of Hu, a swordsman inheritor who lost his daughter and traveled thousands of miles to find the truth, and finally gained understanding and forgiveness."
Nunakuzhi,A young man caught in a web of lies and mistaken identities.
OTT-Over the Target,"OTT - Over the Target is the name of the new upcoming movie of Redwood Production Dubai which is written by Naeem Tahir and directed by the famous film producer and director of Pakistan Neha Laaj. The story of the OTT revolves around characters who extort money from people in the film industry by showing them false documents on the pretext of making a film and or web series. Rahul is such a young man and searching a job in Dubai but unfortunately did not find any one . and he meet with Jia and make a Froud team who fools people by them jia is film actress by the B grade productions. This time their target is a bank. Together they defraud a bank manager and get money from the Bank. But then dishonesty comes in Jaya's heart and that and she kills both of Vikram and Rahul. Then suddenly one other character Boss will come to home and kills Ho Jia as well. The story is full of thrills. Naeem Tahir has portrayed each character in a rich way. The direction of Naha Lodge is also unresponsive. Fahad Asad has played the role of Rahul very smartly while Mithali Jaya looks very beautiful. In the supporting cast, Indi Bro and Imran also appeared in full force. So OTT is a full entertaining film which will give the audience a lot of fun. The film is schedule for release in the last week of January. Hope everyone will like it."
Octopus with Broken Arms,"The wealthy businessman Zheng Bingrui invited his daughter Tingting's teacher Li Huiping and classmates' parents to a party at home. Unexpectedly, Tingting was kidnapped. Police officer Zhang Jingxian led the team to investigate."
Officer Black Belt,A talented martial artist who can't walk past a person in need unites with a probation officer to fight and prevent crime as a martial arts officer.
Old Guy,"Follows a contract killer facing the end of his career who is thrilled when The Company pulls him back into the field training Gen Z newcomer Wihlborg, a prodigy assassin with an attitude."
Old Wild Mob,"Michael, a retired mafia broker enjoying a quiet life in a remote Italian village, is forced to return to the ruthless world of the Old Wild West when his family becomes a target. With a score to settle, he must confront his vengeful past and ensure his family's survival against the backdrop of the unforgiving American frontier."
One Hour in the Dark,"Director Badr heads to a family camp on a dark night at the request of his wife. On the way, his car breaks down in a deserted place full of stray dogs. He coincidentally witnesses a murder that puts him confronting the killer."
One Last Time,"Mukti, a 24-year-old woman, ends a relationship. Her obsessive ex Janardan waits outside her building with acid, intent on defacing her for rejecting him. As he waits in a taxi, fate intervenes. Will he succeed or will a miracle occur?"
One More Inch,A man finds himself trapped and must use what is available to escape.
One of Those Days When Hemme Dies,"After going bankrupt, Eyüp leaves Izmir to work at a tomato field. Unpaid wages frustrate Eyüp, leading to a confrontation with his foreman Hemme. He decides to kill him but is unwittingly diverted in town, cooling his anger."
One-2,The parallel stories Detective Johnson and Officer Hart along side Tae and G have strong similarities on total opposite sides of the law. Tae and G end up on Hart and Johnson's radar when they get into a situation with a stripper.
Oneness,Oneness tells the tragic story of a boy named Ivan Martin who was killed by one of his family members because of his sexual orientation.
Operation Raavan,"A serial killer targets brides, while a magnate's son infiltrates a news channel, leading to a tense showdown between hunter and hunted."
Oppa,"Depicts a teacher ensnared in an online romance scam, revealing Malaysia's cybercrime Challenges. Royal Police's pursuit adds suspense."
Opportunity,"In a world where housing prices are sky-high, Patrick must choose: buy a house or live in his van forever. ""Opportunity"" follows his journey through crime and chaos battling Mormon gangsters with his friend Donnie."
Orah,"ORAH, a Nigerian immigrant taxi driver in Toronto, agrees to launder dirty money for her boss in exchange for bringing her son over from Nigeria. When the plan goes horribly wrong, Orah takes matters into her own hands to settle the score."
Order and Control,"A solitary man, immersed in his everyday life and disturbed by his surroundings, reveals to us a reality that we may be facing closer than imagined. His deliberate and unexpected decisions will change the course of many lives."
Orphans Rising 2024,Two orphans chance upon a good Samaritan who did not hold back from teaching them the ways of the world.
Oru Nodi,"Police Inspector Paridhi Ilamaran investigates the disappearance of Sakuththala's husband with money, uncovering a web of political corruption and organized crime in Madurai."
Out of Spite,N/A
Outcome,The Infinity Rats uncover the startling and perilous reality concerning Mick Black.
Overdose,A rising attorney messes with a local brothel and stir's up a hornet's nest. As his wife dies under mysterious circumstances he connects the dots. He has to vanish into the underground to investigate beyond the eyes of justice.
PT Sir,It follows a young teacher as he attempts to introduce unique physical activities to school children.
Paarijathaparvam,Two different gangs try to kidnap the same person which unfolds a big conspiracy.
Pani,"When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance."
Papa,A café owner grapples with devastating loss and survivor's guilt after his mentally ill son commits a tragic act against family members and is committed to a psychiatric institution.
Paraagan,A feisty but down-on-his-luck thug starts rebelling in unexpected ways after his emotionally manipulative boss keeps him trapped and working in a mechanic shop for four years.
Paradise of Criminals,N/A
Partners in Crime,"A couple on the brink of breakup gets tangled in the schemes of two petty thieves who have problems of their own. 'Partners in Crime' is a micro-budget debut feature, filmed on weekends with no crew."
Passages of Nexus,An off the wall horror anthology of a detective on a hunt for a sadistic and crazed killer who targets web based formats. In a cat and mouse chase of horror that'll get under your skin
Passagrana,"A group of childhood friends - Zoinhu, Linguinha, Mãodelo, and Alãodelom - manage as best they can by applying small scams and crimes. However, one of them is not satisfied with this life. Zoinhu no longer wants to risk being arrested every day and he knows that, even if everything is difficult now, in jail things will only get worse. Until, one day, there is a chance for the group to reproduce a much more daring criminal scam that seems to give a much higher reward than what they are used to. However, this opportunity is just the beginning of an even bigger mess, as they end up getting into the plans of a gang of a corrupt policeman who begins a relentless search for those who hindered their scheme."
Passport,"Follows two friends risking it all for a better life abroad, but get entangled in a perilous smuggling operation, with romance and destiny intertwined, amidst thrills, suspense, and adventure."
Pathological: The Lies of Joran van der Sloot,Delves into Joran van der Sloot's lifelong pattern of violence and pathological lying through rare interviews and new insights years after he brutally murdered American Natalee Holloway and Peruvian Stephany Flores.
Pattaya Heat,"In Pattaya, a deadly game of cat and mouse takes place in which the protagonist 'Tot' finds himself involved with a threatening mafia gang, against the background of the dark side of the city."
Payback,N/A
Peg O' My Heart,"An unorthodox psychiatrist, treats CHOI, who fears sleep and can't distinguish dreams from reality. As CHOI reveals his story, MAN experiences disturbing dreams himself - repressed memories or a price for uncovering CHOI's ghosts?"
Pencil,"Pencil is a story of non acceptance, it shows how far a person can go to avoid rejection in their life."
Pepe,"Divided by a stream, two groups face off. A brave man stands against the dominant community, challenging their oppression of the other side."
Perfect Blue,"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past."
Perpetrators in Government Systems,"Criminal Defense Lawyer, Trust Shakur, takes the day to celebrate his brother, Ace's 18th birthday and his success on becoming a scholar. The brothers find themselves in a life-or-death situation after being profiled by the police."
Phir Aayi Hasseen Dillruba,"While evading the cops in Agra, Rani and Rishu scheme to run away together. But when their plans go awry, Rani asks a mild-mannered admirer for help."
Piano Love,A washed-up rapper and a disgraced pianist struggle to rekindle their childhood romance - and musical dreams - while under the thumb of a local mobster.
Picture me Roll'n (The movie),"Picture me Roll'n is a movie about a Jamaican named Animal that had a terrible childhood.To escape the hard life in Jamaica,he made his way to America in search of a better life but he soon found out the struggle is everywhere."
Pink Butterfly,A cyber-crime agent must disguise herself as a glamorous influencer to trap a notorious cyber-fraudster.
Pinnil Oral,Devika Varma's family lost everything when she was 5 and her parents committed suicide. She became an orphanage inmate where she met and fell for Roy Joseph. Will their love prevail?
Pinwheelz,"When a car thief and a judge unexpectedly cross paths, events reveal their felonious decisions could have a common and perhaps justifiable motive."
Pipers story Roblox horror movie,A young 13-year-old girl. Living in an abusive household. With a drug up abuse of dad. And a regular mother. She has to lie to her friend saying she lives a regular life Pipers story Official Roblox Adopt me Horror story away from home is my safe place.
Pitfall,N/A
Pitha 23:23,N/A
Plastic,James and Louise confront Mick Black however a more shocking event leads there pair in a race aginist time to save Laura. Meanwhile Annie and the rest of the gang cover up a murder.
Plastic Guns,"During a trip to Denmark, a man is arrested and accused of murdering his wife and three children. Though maintaining his innocence, he remains jailed as police investigate."
Play It Smart,"It is a crime thriller film that touches on greed, jealously, deception, envy and average everyday urban experiences in the hood and people showing their true colors when it comes to money."
Plea,"After 20 years in prison, a man wrongfully convicted of rape and murder is released. He reconnects with his now adult daughter and tries to rebuild his life. The victim's husband has become a recluse, obsessed with a true crime documentary about the case, and tries to contact law enforcement to reopen the investigation, but they consider it closed. Then the prosecutor is kidnapped in a desperate attempt to convince her to find the real killer."
Please Don't Feed the Children,"A gang of orphans travels to the south in quest of a new life after a viral outbreak decimates the adult population of the nation, only to find themselves at the mercy of a psychotic woman who is hiding a perilous secret."
Po du xing dong,N/A
Poison Hunting Operation,N/A
Pop the Pickel,"A mild mannered accountant with everything to lose and a failed actor conspire to commit the perfect murder by inviting their archenemy named Pickel to a weekend retreat in the countryside of New England. It sets into motion mind games between the three men; with their own agendas, which will have deadly consciences."
Porch Pirates,"A trio of detectives race to catch a mischievous gang of porch pirates and recover the Mayor's prized Beanie Baby, all while juggling their own holiday chaos."
Poslednji strelac,"After his wife's murder, a former secret service agent is recruited by old colleagues to get revenge on drug dealer who killed his wife."
Prasanna Vadanam,"Centers on a man with prosopagnosia who struggles to recognize faces. When caught up in a crime scene, his condition becomes an extraordinary investigative tool."
Prayog,"The film Prayog, which determines the present condition and direction of the country, is a film that gives the message that we want Swarajya and not Surajya. Father of the Nation Mahatma Gandhi wanted that the constitution of our country."
Prem Ni Pathshala,A Story of a boy which Spread Social awareness and helping us to make our eyes open in nowdays society. The boy badly trapped in love scandal of Gangsters. From dating apps.
Prepare to Die,A young man trains in the ways of martial arts to seek vengeance on the corrupt landowner who murdered his family.
Princess of the Trap House,N/A
Priyo Maloti,"Maloti, A housewife with a 7 months pregnancy, fall into a void of uncertainty when her husband Polash died during a massive mall blast at his workplace."
Product the Movie: Welcome to Santa Monica,N/A
Protein,"A gym-obsessed serial killer murders and eats a local drug dealer for their protein, inadvertently sparking a brutal and bloodthirsty turf war between rival gangs."
Psycho City: The Movie,N/A
Public Defender,"Follows the work of Heather Shaner, a lawyer representing January 6th rioters, who works to confront America's political divisions with empathy."
Pungut,"Two gangs are fighting to gain control of a profitable junkyard, with Salleh, a lone retiree that lives peacefully nearby and minding his own business, entrenched in the middle of the 'war'."
Push,"Unsuspecting lives connect and dissect as a high-fashion boutique owners and employees hustle to find their fairytale, breaking the bounds of professional and personal commitments to get what they want, with men as their unsuspecting pawns in 'Push.'"
Pushpa: The Rule - Part 2,"A smuggling kingpin faces off against a vengeful rival while manipulating politics, making big deals, and navigating tense confrontations. A public apology leads to a dramatic showdown, ending with challenge."
Qismat Express,"Agent G8 takes up a very important mission assigned to him by his father. But he isn't alone, as he's accompanied by his perpetual companion- Bad Luck."
Quotation Gang Part 1,The film revolves around a bold female contract killer. She takes up the crime syndicate and fights for power. An incident changed her life upside down.
REES,N/A
RK Puramlo?,"Hero is inspector and is on investigation on serial murders in the village, heroine ( wife of inspector ) belongs to the same village, finally hero's wife will get arrested by hero himself for these murders, the story is around why?"
RTI,Handicapped lawyer and her father unravel a conspiracy while fighting a case related to a suicide that exposed the RTI Act. Their mission sees them tackle challenges.
Raavsaheb,"In tribal India, a man's conflict with nature escalates, sparking a gripping quest for justice amidst the unforgiving wilderness."
Raayan,"A series of unfortunate events lead Raayan, a simpleton to be dragged into the dreaded world of crime and manipulation."
Rainbows Over Plantation,Two Australian detectives searching for a maniac begin to believe that he might not be human.
Raja Rani,N/A
"Rajagunj: Pooja, Sir","When two boys are kidnapped in a border town in Nepal, Detective Inspector Pooja is sent from Kathmandu to solve the case. But when she arrives, the brewing political unrest and violent protests throw her off course, and she is forced to seek help from Mamata, a local Madhesi policewoman. By putting aside systemic discrimination and pushing through everyday misogyny, the women solve the case - but at what personal cost? Inspired by real events which took place in Southern Nepal during the 2015 race protests."
Rakshana,"ACP Kiran goes beyond the set of rules and heeds her gut only to realize the system doesn't take her instincts seriously. Notwithstanding the rules she walks into complex and intriguing situations,finding unusual answers to usual questions"
Raktaksha,"Rohit is entangled in a series of murders involving women he knew, disturbing him. After a confrontation where he kills Shetty, Rohit is the suspect, unveiling surprising truths about the murders' origins and his own role in the mystery."
Raktbeez,N/A
Raktdhara: The City of Blood,"Raktdhara the city of blood, This story is from Meerut district of U.P where new gangsters come every day. This is the story of two of them, Dharmender and Satender Satte..whose dream is coming in U.P. A Choudhary family of this beach was"
Rancor,"When a girl witnesses her parents murder, she sets out to find the killer. But she discovers a terrible truth about her past...and her future."
Randa Ramphal,"Raanda Ramphal is a haryanvi comedy drama film centered around a 45 years old virgin named Ramphal. He is unmarried and is in deep emotional pain because of that. However, one fateful day, his friend suggests him a radical idea which changes Ramphal's life forever."
Rangeet,"When Shiva enrolls at a Fine Arts college, it is all fun and games, until he is tormented by visions seen only by him, compelling him to chase shadows which could lead him to insanity or uncover a hidden horrific crime."
Rangeli,N/A
RapeD,"Based on crime investigation. Story starts as serial rape and murder case investigation but, later on A.C.P. got to know there is involvement of drugs."
Raqeeb Pashto New Film,N/A
