Title,Storyline
Neposlushniki,"Dimonstr saves Sasha Chyornyy and four runaway orphanage children from the police and bandits. Dimonstr is now just Dmitriy, the manager of a car dealership, his son Dima has grown up. Family life is not conducive to pranks, the Dimonstr remained in the fairy tales that the father tells his son at night. But the monastery is again restless. Four children from the orphanage end up there - two sisters and two brothers. Dasha, the eldest, is not the first time organizing a family's escape from an orphanage. And once again they are caught. But this time they went for robbery, and the police cannot leave this without punishment. Realizing that this will break the boys, the investigator, on his own responsibility, decides to send them to the monastery to Father Anatoliy for re-education. But the small, daring group will prove to be a much tougher nut to crack than Dimonstr and Sasha Chyornyy once were."
Nicotine,N/A
Night of the Zoopocalypse,A wolf and mountain lion team up when a meteor unleashes a virus turning zoo animals into zombies. They join forces with other survivors to rescue the zoo and stop the deranged mutant leader from spreading the virus.
Niko: Beyond the Northern Lights,Niko is a flying reindeer boy whose biggest dream is to become a member of Santa's flying forces. But instead he loses Santa's sleigh and during pursuit to get it back he learns the importance of friendship and doing things your own way.
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,N/A
No Time to Spy: A Loud House Movie,"Lincoln and the Louds are ecstatic to welcome their new Gran-Gran, Myrtle, into the family with a tropical wedding celebration, but the festivities are cut short when an old nemesis from Myrtle's secret agent past appears on the island."
Noah's Ark,Tom and Vini are two bohemian mice who stow away on Noah's Ark. They must use their musical talents to enter a competition and help maintain peace among the animals.
Non succederà più,N/A
Nosso Amiguinho,N/A
Not Just a Goof,"A documentary exploring the untold story of A Goofy Movie (1995). It follows a young creative team tackling their first Disney feature, its initial disappointment, and its surprising resurgence decades later."
Not a Clue,"When Cornelius Shufflebottom vanishes on a fishing trip, chaos ensues as bumbling detectives and his eccentric family race to uncover the truth. A hilarious blend of mystery and comedy that proves some families are just full of surprises."
Novogodnee chudo,"A lyrical New Year's comedy about adults who never stop being children at heart, who hope for a miracle and believe in their dreams."
Novogodniy ekspress,"Military doctor Vitya secretly boards a train without a ticket to get to his family and spend the New Year with his wife and son. However, the strict train conductor follows the rules even on the most magical holiday of the year and tries with all his might to catch the violator and throw him off the train. Vitya is helped by a kind conductor who believes that everyone has the right to a miracle on New Year's."
Novyy god v Beryozovke,About how a family goes to celebrate the New Year in a place where there is no Internet.
Nwanyi Abacha,N/A
O Gün Hava Bulutlu Degildi,"The world may not be the party we were expecting, but since we're here, let's dance - Metin and Sena are a couple who have decided to get divorced. They set off to a place far from the city to sell their land."
Obraz,A hunted child will find refuge in the house of the enemy. The host faces a terrible choice: save the child's life or risk losing his own family.
Odna doma. Velikolepnaya pyatyorka,"Stefania, a budding actress, runs a blog attracting fans like aspiring star Aleks, student Masha, techie Tima, and enterprising Vanya. When Gennadiy the pony, starring in Stefania's film, is kidnapped, she turns to her fans for help."
Ognivo,"In a fairy-tale kingdom, a soldier on his way home accidentally finds a magic flint and frees the little girl Dasha, who was kidnapped and bewitched by the evil Likhodey, who was locked in it. To dispel his spell, the soldier will have to go on a dangerous journey."
Oh Dear Son,N/A
Ole Aale,"A father and son set out on an expedition to find life's true meaning. On their voyage they encounter a cryptic wayfarer, sparking a series of shocking revelations. This tests their connection as they traverse the obstacles before them."
Omar v bolshom kino,"Omar gets a job as a driver for the family and in between becomes the nanny of the girl Anfisa. At first glance, it seems that she lives in paradise: her parents have a lot of money, and the house looks like a museum and has artificial intelligence. In fact, the marriage of her mother and father is bursting at the seams, and Anfisa herself is trying in every possible way to prevent their divorce, doing unimaginable tricks. The main character has his own reasons for enduring the antics of the obnoxious girl: he needs a luxurious house to pose as a millionaire in front of his relatives who are about to arrive from Dagestan. Meanwhile, the previously fired family tutor Valeriy conceived an insidious plan that could destroy the lives of all the people involved."
Once Upon a Christmas,"Carroll Coleman is a multi-million dollar crank pot miser. He's short tempered and self-serving. He's cold and calloused. He's Scrooge meets Henry F. Potter meets the Grinch. Suffice to say, he's not a fan of much, least of all Christmas. One night, Carroll is visited by a spunky heavenly Angel with a mission. He has been granted an intervention. He's to be sent back to high school in order to learn the true meaning of Christmas from Olivia and Matthew, his niece and nephew, all before his fate is sealed forever."
Orion and the Dark,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark."
Oru Kadha Parayum Neram,At the time of a small story telling.
Oti Uttam,"The film narrates the story of a PhD scholar, who is pursuing his research on Uttam Kumar. After being rejected by the girl he likes romantically, he decides to bring the spirit of the legendary actor back with the help of his grandson."
Otitpur,N/A
Our Christmas House,"Jodie Grant is a Los Angeles newscaster - until an on-air blunder puts her career in jeopardy. Given a last-chance assignment to find the perfect holiday story, she soon faces a choice between saving her job and following her heart."
Our Church Thinks We're Dating,A pastor's daughter pretends to date her best friend-just as he meets his dream girl. Will it doom their friendship or bloom into romance?
Our Place Is Here,"In 2012, the government revoked the Overseas Domestic Workers visa concession, removing the rights of domestic workers in the UK to change employers. This has increased their vulnerability to abuse, exploitation and reduced protection. Six women share their journey from the Philippines to the UK, how it's affected their families back home, and the community they've created in the UK."
Oyunda Kal: Eglence Arenasi,N/A
Paagal vs Kadhal,"Innocent Karthik adores the unpredictable Priya, while innocent Amrutha has feelings for the eccentric Dr. Manoj. Priya inflicts emotional pain on Karthik in the guise of love. Amrutha's love for Manoj remains unreciprocated."
Paddington in Peru,"Paddington returns to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey."
Padmavyuham Lo Chakradhari,Explores the daily lives of people living in the Rayalseema region
Palayam PC,"A middle-aged police officer in India is content with his quiet night shifts until being tasked to protect a threatened female activist, forcing him into action."
Panda Bear in Africa,"A panda travels from China to Africa, facing hippos, hyenas, gorillas. He rescues his kidnapped dragon friend, makes new friends, and protects their jungle home."
Panda Plan,International action superstar Jackie Chan is involved in a rescue operation of a beloved zoo panda named Hu Hu.
Panne,A woman's pursuit in achieving social identity after the dawn of her step grandfather's empire.
Papa Ki Pari,"""Papa Ki Pari"" is a new short film produced by Naeem Tahir and Mahi Zaal. The story of ""Papa Ki Pari"" revolves around young influencers of today who consider dancing on social media as their purpose and gather millions of followers"
Paper Flowers,"Paper Flowers-a USC grad's quest for change in Peru is cut short by cancer. Back home, he finds strength in family and his college love. Shalin's viral manifesto urges cherishing every moment-a true tale of love, legacy, and now."
Papu mame zaverni,"The teacher's daughter dreams of giving her mother an unusual gift for the New Year and making her happy. At a custom gift agency, she chooses the most expensive one - dinner with a star. But it was difficult to guess what kind of fee we were talking about, and now she and her friends have several months to earn this money. Musician friends help her with this. By coincidence, the star is my mother's unrequited high school love, and New Year's dinner with the star will take place against all odds."
Peas and Carrots,N/A
Peppa's Cinema Party,"Peppa celebrates 20 years with 10 new episodes, a 3-part wedding special, a mix of animation and live action where Peppa enters the real world, a party bus bonus episode, and 5 sing-along songs."
Perfekta: Uma Aventura da Escola de Gênios,N/A
Person of the Year,"Xue Ming was originally a person without great ambitions, but he became a big hero in the small town after fighting a fire while drunk. But Xue Ming knew he was fake, the real rescuer's life was in danger. The condemnation of conscience made Xue Ming resolutely speak the truth. He went from a great hero to a great fraud, and Xue Ming decided to use the heat to raise funds for the true hero, finally becoming his own hero."
Petualangan Anak Penangkap Hantu,"The adventures of a group of children who like to catch ghosts. They are Rafi, Zidan, and Chacha. Like real Ghost Hunters, they have gadgets that can help them complete capture missions."
Piece by Piece,"A vibrant journey through the life of Pharrell Williams, told through the lens of LEGO animation."
Pinnil Oral,Devika Varma's family lost everything when she was 5 and her parents committed suicide. She became an orphanage inmate where she met and fell for Roy Joseph. Will their love prevail?
Piraty galaktiki Barrakuda,"A space pirate from the distant Barracuda galaxy, possessing amazing superpowers, comes to Earth. To escape the punishment of harsh cosmic law, the alien takes on the guise of a quiet schoolboy, Mitya, and begins searching for a repeater left on Earth in time immemorial to send a distress signal to his team. He accidentally saves the girl Kristina, who is being bullied by her classmates, and finds himself in the same company with the young hooligan and bully Kolya. Now their common task is not only to escape from their alien snake-people pursuers, but also to defuse a bomb that could destroy the entire solar system. But in order to save the Earth, you first have to understand that only friendship and self-sacrifice can resolve problems on a galactic scale."
Planet 7693,"Luka, an imaginative nine year old boy tries to heal the disrupted family relations with the special help of his strange and mysterious friend 7693."
"Ponta Grossa, Não Sei Se Te Amo",N/A
Porch Pirates,"A trio of detectives race to catch a mischievous gang of porch pirates and recover the Mayor's prized Beanie Baby, all while juggling their own holiday chaos."
Powder Pup,"Shaun a Southern California surfer, his dad's plan to move to mountains of Montana crushes him until he meets a dog who can snowboard. With the help of his canine friend, he is set to make a run for the annual snowboarding championship."
"Poymay sobaku, esli smozhesh","Ten-year-old Lusha's father, failed writer Boris Kolechkin, works as a sales consultant for Lusha's mother Alina. She once preferred him to Sergey Amiantov, on whom the fate of her business now depends. Alina, Lusha and Boris, at Amiantov's invitation, go to his New Year's carnival. There a duel begins between the men. Lusha helps her father as best she can. The Kolechkins are unaware that the stolen ring of the ancient Egyptian queen Nefertiti was hidden in the half-eaten hot dog that the stray dog Karuzo gave to their dog Kristi. The thieves of a priceless ring are organizing a hunt for Kristi in the absence of the owners of the Kolechkins' house. They are confronted by Karuzo, who is in love with Kristi, and who is sheltered by the family."
Prayog,"The film Prayog, which determines the present condition and direction of the country, is a film that gives the message that we want Swarajya and not Surajya. Father of the Nation Mahatma Gandhi wanted that the constitution of our country."
Princesa Adormecida,"Rosa's overprotective uncles shield her from a hidden truth. At fifteen, a mystery from the past emerges, endangering Rosa amidst a villain's vengeance, forcing her to confront the reality she believed was mere fantasy."
Princezna na hrásku,"Amidst French Revolution chaos, Princess Agnes seeks refuge in Bohemian castle. Doubt surrounds her royal identity until a pea beneath her mattress unveils the truth."
Prinsessa Pikkiriikki,"Itty Bitty is living her dream of being the only child until her parents tell her to become a big sister. Together with her magic dog and neighbor princess, they go on an adventure to find their own fancy princess castle to move in."
Prothom Valobasa,"Arnob and Hiya used to love each other at university in the city and suddenly Hiya moves to the village. After a few days, Arnov also goes to Hiya's village. This is where the trouble starts. Will Arnav finally get Hiya?"
Príncipe Lu e a Lenda do Dragão,A new adventure of Luccas Neto in medieval times.
Pui Pui Molcar the Movie: Molmax,N/A
Pulang Tak Harus Rumah,A child is entrusted to his grandfather's house because his mother is about to get a divorce. The adventure begins when the child is not used to his grandfather's strict upbringing.
Quem é o pai do miúdo?,N/A
RB&O Live: Alice's Adventures in Wonderland,"Ballet. At a party, Victorian teenager Alice (Francesca Hayward) receives a book from friend Lewis Carroll. Mother rejects Alice's growing love for gardener Jack (William Bracewell) Distraught, the girl dreams herself into Carroll's book."
Raghu Ram,"A Fight of Good vs Evil, where the Evil is hiding behind the Good. A Story of the eternal struggle, where, the truth is victorious in the end."
Rajakili,"A man who has enough wealth and possessions, that changes abruptly due to his karma."
Rajkumar,"A young man from rural Bangladesh travels to the US in search of his lost mother. Facing immigration struggles, cultural shocks, and his journey takes unexpected turns, leaving a profound impact that changes his life forever."
Rally Caps,A young baseball player has his dreams of pitching for a Little League travel team derailed by a devastating injury on the field.
Ram Ji Ki Kripa Se,N/A
Ram NRI,N/A
Rangeet,"When Shiva enrolls at a Fine Arts college, it is all fun and games, until he is tormented by visions seen only by him, compelling him to chase shadows which could lead him to insanity or uncover a hidden horrific crime."
Rebellious,"In this modern twist on a classic fairy tale, a headstrong princess is stolen by an evil sorcerer, and her scholarly fiancé must use his wits in an epic quest to find her while she boldly challenges her captors and plots a daring escape."
Return,"After twists and turns, the Young oryx Hardy returned to his home to protect his family and the peace of the desert."
Return to Wickensburg,"Mr. Hexenmeister has escaped from prison, and once again threatens Wickensburg. It's a race against time to find an ancient orb, capable of destroying the entire town, before it falls into the wrong hands."
Riddhi Siddhi,N/A
Robin and the Hoods,"For the tenacious 11-year-old Robin and her loyal band of friends 'The Hoods', the patch of overgrown scrubland at the end of their cul-de-sac is a magical kingdom."
Robo Puffin,"In a whimsical adventure, Otto Van Walrus creates a mischievous RoboPuffin to outshine the real puffins. Led by Johnny Puff, the feathered friends train to defend their home. Join the fun as they battle wits and show the power of teamwork."
Roboman the Movie,"In 2040, national celebrity Roboman discovers that the finale of The Robo Junior Challenge, a dance competition he hosted in 2024, has been sabotaged by his nemesis, Umar. To save everyone attending the finale and clear his name, Roboman must time travel back to 2024. Meanwhile, in 2024, cousins Ahu and Asee become central figures in the competition. Ahu, an orphan with exceptional dancing talent, lives with her aunt Sham, who favors her own daughter, Asee. Despite Sham's efforts to discourage Ahu from competing, Ahu enters the contest anonymously, wearing a mask. As the competition heats up, both cousins reach the finals, but Ahu has some unexpected tricks that could change everything. Can Roboman from the future save the day and restore the integrity of the competition?"
"Robotia, the Movie","In a world inhabited by androids, a girl dreams of playing football, despite her family's ban. Her friends will come to her aid to help her fulfill her wish, and show everyone what they are capable of doing, on and off the football field."
Rocket Club: Across the Cosmos,"When Rocket Club's mission to return a stranded alien to its home planet is jeopardized by their rival Calvin's plan to freeze the Earth, our heroes must unite to unlock the secret of WUP speed to save the Earth before supper time."
Romeo and Benvolio,"While rehearsing for a school production of Shakespeare's tragedy, Romeo and Juliet, Charlie, Amanda and Sophia, unexpectedly steer through their own comedy of errors."
Running Milu Deer,"Due to a car accident, the girl suffered from severe ""traumatic stress disorder"" and began to isolate herself and refuse to interact with the outside world. An encounter with an elk completely changed everything."
Runt,"Follows ten-year-old Annie and Runt, her stray dog, as they attempt to win the Agility Course Championship at the Krumpets Dog Show in London in order to save their family's farm from drought and misery."
Ruthupavanalu (Monsoon Breeze),23-year-old Deepu has just moved to the unfamiliar city of Mumbai with her mother to pursue her Master's. Her estranged father shows up at their doorstep to check in on them and attempt to make amends with his wife not realizing it is their wedding anniversary.
Ryan's World the Movie: Titan Universe Adventure,"Ryan's twin sisters Emma and Kate get trapped in a comic book world. Ryan enters this realm to rescue them, facing adventures, battles, and mishaps while attempting to bring them back before his parents discover their disappearance."
Rú ge shàonián,N/A
SDL A Batalha Musical,N/A
Saas Ki Saas Banungi Mai,N/A
Saas Vs Bahu,N/A
Sabari,"A single mother battles her past demons to safeguard her child's future, facing daunting challenges to shield her daughter from imminent danger."
Saint Nick of Bethlehem,"The original story about a man who lost his son, became Santa to many, reunites with his love, and brings hope to all. Distraught over losing his son, he finds closure and discovers a new purpose when he takes on the role of Santa Claus."
Salamat Rahe Dostana Hamara (SRDH),"Young Madhav inherits talking radio from grandfather. Radio voices his thoughts, helping him overcome loneliness, self-doubt. Their bond teaches Madhav true friendship stems from within. He learns to rely on himself even in solitude."
"Salem, SOS-ed!","Two different families become victims of the same fraudster by buying the same house. While law enforcement searches for the fraudster, our heroes are forced to live together in one house."
Samaya,N/A
San Francisco Bae,"A female founder, struggling to find investors, and a med-school dropout concoct a risky plan to pursue their true passions and achieve the American dream."
Santa's Chimney of Secrets,"On Christmas Eve, two kids discover Santa Claus has vanished, and their chimney is a gateway to a magic world beyond imagination. With the help of an elf, they embark on a magical quest to rescue Santa and save Christmas for the ages."
Sapna maa baap na,N/A
Sas Athanni Bahu Rupayiya,N/A
Sasural Ka Ghulam,N/A
Satidevi,"Kul Bahadur, a poor man in a village struggling with alcoholism, has four daughters. Despite longing for a son, his eldest, Sati Devi, tries to bring him joy. Yet, fate leads to heart-wrenching situations."
Savages,"In Borneo, at the edge of the tropical forest, Kéria is given a baby orangutan. With the forest under greater threat than ever, Kéria, Selaï and the little primate, Oshi, will have to face many obstacles."
Saving Bikini Bottom: The Sandy Cheeks Movie,"When Bikini Bottom is scooped from the ocean, scientific squirrel Sandy Cheeks and her pal SpongeBob SquarePants saddle up for Texas to save their town."
Saving Christmas,"As a materialistic teen, all Nick (16) cares about is opening his Christmas gifts. Tired of Christmas chores and family events, Nick wishes a little too hard and accidentally makes Christmas disappear from the world. As the only one who remembers the existence of Christmas, Nick begins to realize just how the holiday has touched and molded others' lives over the years. Now, not only will Nick need to bring his presents back, but see that his friends and family return to normal by learning the true meaning of Christmas."
School of Magical Animals 3,"Children with magical animal companions at Winterstein School experience adventures spanning a forest and fashion show, encountering a snobbish cat and vegan crocodile while navigating friendship and first love."
Scooped,"Three 10-year-olds stumble upon real criminals planning a heist. Determined to stop them, they embark on an adventure from their neighborhood to the criminals' hideout, leading to an exciting showdown between the kids and the crooks."
Selebryata,"The evil Zhirnov family, who own the camp ""Horns and Hooves"", decide to plot against their competitors and become monopolists. When their tricks fail, the family goes for broke, kidnapping the daughter of their competitors. Having learned about the disappearance of their friend, the celebrities begin a large-scale operation to save all the children from the camp ""Horns and Hooves""."
Semeynyy perepolokh,"Anya is an exemplary housewife who devoted her life to her family and three children. Relatives are accustomed to the fact that their mother is always at home and takes care of them. Husband Sasha disappears at work and admires his successful boss. One day, offended by her husband's inappropriate prank, Anya decides to leave him with her children, find a job and live independently. It turns out she doesn't get everything right away. At this time, children dream of returning their former ""kind"" mother and, using a dating application, arrange a casting of grooms to find her another husband and a new dad for themselves."
Shahrband,N/A
Shaktiman,N/A
Shesh Kichudin,N/A
Shiva Ragini,Shiva living in Varanasi Ragini living in London both are shivbhakt they have dream to make video album song on Lord Shiva they taking loan and make the album and real struggle start Lord Shiva
Si Juki the Movie: Harta Pulau Monyet,"Juki again experienced a problem that most people often experience. In the midst of the family's difficult financial conditions, Si Juki finds a treasure map left by his ancestors."
Siamo solo noi,"Dive into a world where five women navigate an often absurd, immature, and self-centered male universe. You'll encounter a spectrum of characters, from the comical to the grotesque, and it's easy to see a bit of ourselves in them."
Sieger Sein,"Mona, a Syrian refugee in Berlin, joins a competitive girls' football team where she learns the value of teamwork for success."
Silver Lining,N/A
Singapore Saloon,A young hairstylist who has a lot of dreams.
Sipi Pelle TV-starana,N/A
Skaapboud of Potjie,"The Swanepoel family celebrate their last Christmas in South Africa, before moving to Canada."
Skazochnyy patrul. Shou prodolzhayetsya,"Four sorceresses from the Fairytale Patrol - Varya, Snezhka, Alyonka and Masha - take on a new investigation: a magical artifact - an electric guitar - has been stolen from brutal gnome rockers. Their sworn enemies, the forest elves, immediately come under suspicion. The case turns into a very difficult quest for the heroines due to a powerful third force that threatens everyone. As a result, gnomes on motorcycles, tourists, elves, fauns and, of course, unicorns join in the search for criminals."
Skelly,"After the death of his Grandfather, a boy's father dealing with grief sends him in a journey to understand death, while putting together the annual haunted house."
Sketch,"When a young girl's sketchbook falls into a strange pond, her drawings come to life-chaotic, real and on the loose. As the town descends into chaos, her family must reunite and stop the monsters they never meant to unleash."
Smart Killer,"A business tycoon family's two brothers Vijay & Arjun Ranawat, who have enemity with a Criminal Don Kabir Chopra. Kabir forcefully wants the partnership in Vijay & Arjun's construction company ""Sharda group of companies"" but Vijay and Arjun don't bow to his demand because after many long-long hardships they have established the company. Both the brothers take the Kabir's challenge and warn him of any foolish attempt. But Kabir underestimates them and he wages a war against them. In the course of this war Vijay's brother Arjun is killed by Kabir's orders being in the Jail. Now Vijay challenges Kabir that before coming out of Jail he should order the wood and Ghee for his pyre because the same day he will have to go to the Shamshaan(cremation ground). Vijay is furious on his brother's death and plans everything so precisely that he successfully completes his challenge and takes his brother's revenge by killing Kabir on the very same day when he comes out of the jail. In front of Kabir's burning pyre Kabir's 14 year old son Raj Chopra takes the vow of finishing Vijay Ranawat's whole family. After about 9-10 years Vijay's sons Suraj & Veer and Arjun's son Akash become young and takes over the business. One day Vijay dies in plane crash and all three brothers run the company successfully. Raj along with a girl Ayesha plans to ruin Vijay Ranawat's family, on the other side Akash also wants to grab Suraj and Veer's property and makes a plan along with his girlfriend Tina to kill his brothers. Ayesha is the daughter of Mukesh, ex-manager of Sharda group of companies who was thrown out of the company on theft charges. According to their plan Ayesha becomes the girlfriend of Suraj to take her revenge, as well as to make Raj Chopra's plan successful. One day Akash plans to kill Suraj and Veer in a club. When Akash is just about to shoot Suraj and Veer some body else kills them. Akash gets the shock of his life. Now somebody starts Black mailing Akash by showing him the video clipping of his aiming to kill Suraj and Veer. Now the real mind game starts Between the blackmailer and Akash. What happens to Akash.... Who is the blackmailer of Akash.... what happens to Raj and Ayesha's planning to ruin Ranawat's family and does Akash succeed in grabbing his brother's property, all these answers we will be getting in the climax of ""Smart Killer"" ."
Smotri na menya!,"1948. Nina Levitskaya, a former opera singer and mother of four children, knows nothing about the fate of her husband, who disappeared from sight almost a year ago. According to rumors, the father of the family, a responsible employee, Aleskandr should be somewhere in Moscow. Clouds are gathering around the family, and in order to avoid a possible arrest, Nina urgently sells all her property, collects her children and leaves Sverdlovsk for the capital."
Snooze,"Ella (Elena HT Par) relocates to Chicago to chase her dream of becoming a singer where she meets Wes (Arnold Setiadi), a charismatic and creatively gifted young man. As their relationship grows stronger, Ella finds herself balancing the demands of her dream with the need to keep her personal and professional life in harmony."
Snow White's Storytime: The Wishing-Stone Stories,"Snow White and the Fairytale Fun Force gather around the fire to tell bedtime stories. This time, the magical friends read a classic fairytale about an incredible wishing stone."
Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched, Team Sonic must seek out an unlikely alliance."
Specialty Acts of Long Ago,"This is the closest you'll come to seeing old fashioned vaudeville performers of decades past. These acts are from old TV variety shows of the 1960s and 1970s. Jugglers, comics, acrobats, animal acts, and much more."
Spellbound,"Ellian is a tenacious princess who must go on a daring quest to save her family and kingdom after a mysterious spell transforms her parents, the King and Queen of Lumbria, into monsters."
Spirit of Friendship,A touching family tale that follows little Billy as he sets out on a mission to speak with his mother in the afterlife while he is still coming to terms with her passing.
Staying Five Nights at School: The Movie!,N/A
Steal the Naughty List,"A group of Arctic characters embark on a perilous adventure across the frozen tundra, facing avalanches, blizzards, and wolves, to steal the naughty list from Saint Nicholas."
Stealing Church,"A traveling Pastor heads to his next congregation in order to spread the gospel, lift spirits, and a little more than they expect. To prevent himself from being revealed for his dastardly deeds, he hires two stooges who are meant to pillage the tithing and meet him outside of the city later on. As fate would have it, things don't quite go according to plan, however, the Lord works in mysterious ways. Good works can come from bad situations."
Stinky Summer,Join Olivia and friends plus a lovable skunk at Camp Clover as they outsmart international spies from stealing her dad's secret invention in a wild summer adventure.
Storm Crashers,"11-year-old Alfonso, heir of Don Quixote, and his 3 imaginary and musical rabbits join Pancho and Victoria, to save their beloved town of La Mancha from a huge storm."
Sukhneer,N/A
Sukhāvatī,N/A
Sunny,Sunny is the story of a middle-aged woman who dreams to fulfill her dying wish to reunite with high school friends.
Super papa,"Tom plans to give his son Gaby the book ""The Little Prince"" for his eighth birthday - but accidentally buys him an empty notebook with the same cover. To get out of it, Tom tells Gaby that this is a magic book: every dream written in it will come true. From now on, Tom will have to fulfill any, even the most extravagant, desires of his son."
Super-Charlie,"Willie's dream of fighting crime with his cop dad is shattered when his baby brother Charlie arrives. Besides stealing all the attention, Charlie turns out to have actual superpowers."
SuperKlaus,"Santa Claus' wish comes true when he accidentally bumps his head and starts believing he's SuperKlaus. With the help of Billie and Leo his elf-xecutive assistant, SuperKlaus will take on a toy-obsessed businessman to save Christmas."
Superkrachten voor je hoofd,"Lev, an insecure boy, leads a dull life with annoying parents who restrict him. However, everything changes when his cool, rebellious grandma shows up at his doorstep and sweeps him away on an exciting adventure to discover his own superpowers. The film ""Superpowers for Your Mind"" combines great adventures with important themes in mental resilience (including fear of failure, self-confidence, and positive thinking) and offers an inspiring story about courage, acceptance, and believing in oneself. Thanks to his fearless grandma and the challenges they face together, Lev learns to embrace his own shortcomings. He discovers that true superpower doesn't lie in the ability to fly, laser eyes, or controlling objects, but in his mind."
Superpietonii Zurli,"Girl Zurli, Lulu, Thank You, Witchbroom, Truli, and Mrs. Introducer, i.e. Gang Zurli, are called by the president of the country to save the situation when the witch Tura Vura conceives an evil plan to destabilize order and bring chaos to the city, kidnapping Tony the zebra, the one who keeps road traffic under control. The gang sets out in search of their friend Tony, embarking on a series of hilarious misadventures and actions that test their limits and push them beyond themselves, earning them the title of Super Pilots. Will the colorful and lively gang manage to foil the plans of the witch Tura Vura? Will Tony the zebra be able to reunite with his friends and restore order? We'll find out by watching this educational, funny and adventurous film for kids and parents alike."
Sur Lagoo De,N/A
Suvorovets 1944,"After a year of studying at the Suvorov School, 13-year-old Vovka Kulikov returns to his native Siberian village. The boy learns that his father, the chairman of the collective farm, has gone to the front, and meanwhile problems are falling on the village: a gang of mysterious robbers is terrorizing local residents and endangering the timely harvest. Vovka decides to stand up for his family and friends and confronts the bandits."
Takar Machine,"For the happiness of his family, Altaf leaves behind his beloved and travels abroad to work as a laborer. While his hard work brings financial stability to his family, his own life is engulfed in deep darkness. Now, he longs to return to his homeland, but will he be able to make it?"
Tane devi kahu ke derani,N/A
Tarpana,"A tale of broken relationship between a father and son. The movie revolves around the emotional journey of son after father's demise, and the way he finds to communicate to his late father over the next 13 days of GSB rituals (BharaThera)."
Tartinijev kljuc,"The action takes place in Piran, where three children meet. An SMS message was sent to the wrong number triggers a series of events in which children go through various adventures and puzzles related to Piran. The antagonists of the story are bandits who are looking for treasure, but they are overtaken by children who are more skilled in solving the keys that lead to the treasure. The children are the first to find the treasure, which is actually a collection of letters between the famous violinist Tartini and Stradivari, a violin maker who through correspondence provided him with support and advice on improving violins."
Tayna Chyornoy Ruki,"1954. The year since Joseph Stalin died. The whole country, and every Soviet person, is waiting for the unknown. A terrible, long, long, but one way or another, familiar era has ended. And no one knows what will happen next. And through this huge country, frozen in anticipation of an unclear future, a little boy, Mishka Chereyskiy, rides."
Thanksgiving in Wonderland,"When Turk accidentally travels across the multi-verse and into Wonderland, he meets an incredible cast of characters including Alice and the Cheshire Cat who help him on his quest to get back home."
That Christmas,"It's an unforgettable Christmas for the townsfolk of Wellington-on-Sea when the worst snowstorm in history alters everyone's plans, including Santa's."
The Adventures of Jurassic Pet: Return to the Wild,"When a documentary film crew discovers the magical doorway to the land of dinosaurs, they encounter and capture a little dinosaur named Spike."
The Adventures of the Adventures 4: Boston Haunts,The Adventures are whisked off to Boston to solve the disappearance of their grandparents while juggling a dangerous historical mystery that dates back to the Founding Fathers and their desire to trick or trick on Halloween.
The Big Trip 3: Race Around the World,"After two adventures, bear Mik-Mik longs for peace with his family and bees. But when a clumsy stork delivers the wrong baby again, his dreams are dashed. To make things right, Mik-Mik embarks on another wild adventure to fix the mix-up."
The Boy Next Door,"Kayleigh Heart. Your outgoing, ""go getter"" energy city girl, suddenly loses touch of herself after leaving her home, New York City, for the rural suburbs of Pennsylvania. With her best friend Michelle and childhood sweetheart Nolan still living in NYC, she was faced with a choice. Does she hold onto her old city girl life? Or take a leap of faith when she's met with the boy next door...Hudson Pierce?"
The Casagrandes Movie,"After a surprise family trip to Mexico derails Ronnie Anne's birthday plans, she is determined to prove she's old enough to do her own thing - even if it means confronting an ancient preteen demigod whose angst has apocalyptic potential."
The Cheshire Cat,"After a diet of pink marshmallows and candy-canes, the mischievous Cheshire Cat has developed the biggest case of indigestion of his entire nine lives. Now, if he could just find the rest of his body, he would certainly take some antacid."
The Christmas Room,"Grace's return home this Christmas is not what she expected. While adjusting to her family's routines, she realizes her granddad's health is being naively overlooked and is determined to get him help."
The Day the Earth Blew Up: A Looney Tunes Movie,Porky Pig and Daffy Duck are Earth's only hope when facing the threat of alien invasion.
The Elf Who Saved Christmas,"Snow White is a bit down on Christmas, so Santa tasks his best Elf named Elfie with the difficult responsibility of creating incredible gifts for all the fairytale characters to inspire them to remember what the holiday is all about."
The Forge,"After graduating from high school without any plans for the future, Isaiah receives a push to start making better life decisions."
The Garfield Movie,"After Garfield's unexpected reunion with his long-lost father, ragged alley cat Vic, he and his canine friend Odie are forced from their perfectly pampered lives to join Vic on a risky heist."
The Groomsmen: First Look,"A pediatrician and an overseas doctor, meet at a wedding in Philadelphia, but the long distance, family, and their friends may hinder their budding romance."
