Title,Storyline
Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou's criminal family."
Love Me Dead,"Reclusive mortician Issac forms bond with waitress Cassi. After harrowing incident, they embark on a path of revenge, blurring lines between reality and fiction in this psychological thriller's tense narrative."
Lubuk,"Titi and Dirwan run a shelter home for the homeless, but it's a front for a sinister illegal business. They lure victims with the idyllic setting and unreliable communication. The dark truth lies behind charming facade and warm hospitality"
Luck,"On his way home, Hari agrees to give a ride to a stranger, but things quickly spiral into a nightmare. Now, he must fight to survive until help arrives. Will he be able to escape this nightmare?is the crime thriller story of the movie."
Lucky Baskhar,A cash-strapped cashier working at a bank embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.
Lucy Grizzli Sophie,A woman leaves the city to try to find refuge at a rural B&B.
Lumme,"With his new wife and two young daughters, the man settles in a village for starting a new life. Unbeknownst to them, the family falls into the radar of a spirit seeking young bodies."
Lúgubre,"A teenager is drowning in stress thinking that she killed her stepfather who tried to rape her. The stress increases every day and she begins to hallucinate him, without knowing that the hallucination is real and seeks revenge."
M30 OXY,"Suspenseful crime fiction set in Appalachia, where the opioid epidemic turns a small town into chaos. M30 OXY follows a kind-hearted drug dealer, a desperate couple, and a trapped nurse, all battling danger and the fight for survival."
M: Chemical,N/A
Maantrika,GHOST HUNTER Brilliant Director of Indian Cinema going to rule in Coming Days.
Mabel,"As the peaceful town is disrupted by an unusual death, Sheriff Manduque becomes entangled in a web of deception orchestrated by the enigmatic Carson, split between burying the town's secrets and discovering the truth."
Macho Man 3,"When Dr. Stefano De Masi stands up to gangster boss Don Furio, he finds himself in the middle of a brutal reckoning. Together with a survivor from Furio's human trafficking ring and two renegade gang members, he plans a risky coup."
Mad Dreams,"Plagued by buried memories of a woman and child, a reclusive hermit faces his fears when the young woman shows up on his doorstep alone one night."
MadS,"A teenager stops off to see his dealer to test a new drug before heading off for a night of partying. On the way home, he picks up an injured woman and the night takes a surreal turn."
Madame Web,"Forced to confront her past, Cassandra Webb, a Manhattan paramedic that may have clairvoyant abilities, forms a relationship with three young women destined for powerful futures, if they can survive their threatening present."
Madness Unplugged,A man with a history of mental illness hears the electric outlet plugs in his apartment talking about him and a plot to destroy the building; he struggles to separate fact from hallucination while having to avert an impending disaster.
Madrugadas de hielo,"Mario, a prestigious writer, goes to live with his 11-year-old daughter in a small town lost in the mountains after a traumatic experience, fleeing from pain, noise and a little bit from himself."
Mafia Wars,An ex-con gets released early from prison only to be forced into an undercover unit of six men and on his first day the other five are all killed. Now he must face the men who he was tasked to spy on.
Magpie,A couple find their lives turned upside-down when their daughter is cast alongside a controversial major star.
Mahadev Ka Gorakhpur,"When evil descends chaotically upon the goodness of the land, a righteous warrior of Lord Shiva arrives to deliver justice to the wicked."
Maharaj,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior."
Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds."
Maid Droid Origins,"After Eve, a beautiful android, murders one of her clients, she runs away from the evil Syndell corporation and hides out at the home of Timothy, the man who created her where she finds herself trapped in a deadly love triangle."
Maid to Kill,"Detective Decade Lieutenant and his partner, Officer Hughie Crusade IV, race against the clock to unravel the mysterious and unorthodox antics of 'The Maid-to-Kill', a methodical serial killer with a strange obsession with - cleaning."
Make a Wish,"Make a Wish is a Suspense Thriller Drama about three Women, their relationship issues and an intruder."
Malaikottai Vaaliban,"Journey of Malaikottai Vaaliban, an undisputed warrior, transcends time and geographies, triumphing over every opponent he encounters."
Malam Pertobatan,"In the 1980s, security forces carry out secret operations known as ""Petrus"" to suppress rampant thuggery, spreading terror among notorious figures like Baron, Pange, and Bedul. Baron grows even more fearful when he hears that Pange and Bedul have already fallen victim to these mysterious shootings. Determined to change his ways, he seeks to make amends with his mother and turn his life around for his girlfriend, Ratna. But will he get the chance?"
Maldoror,"Two girls vanish. Police recruit Paul Chartier joins a covert unit tracking a sex offender. After the operation falters, Chartier pursues the perpetrators independently, disillusioned with legal constraints."
Malice in Manila,"A retiree falls out of love and seeks anew. At his age he finds a Filipino mail-order bride near perfect for him. They match nicely, but malice soon follows. Lies, secrets, and misunderstandings stir into a heart wrenching crime thriller."
Malvila Farm,N/A
Mama Bear,"A single mom brings her teenagers camping in the wilderness with the man of her dreams. But when her daughters are kidnapped by a predatory cult for the propagation of a ""pure race,"" she must risk her life to rescue her children."
Manassu: a Psychological Thriller,An Psychological Thriller.
Mandara,"Mandara, Vishwa's love meets heartbreak. Yashora, orphan heiress, flees murderous uncle seeking fortune. Their paths cross, intertwining love, loss, resilience. Dramatic climax against Sri Lankan backdrop, captivating soundtrack."
Mangu the Fighter,Family sells house and leaves behind aquarium and fish. Caretaker is hired before new owner moves in. A fight broke out between the fishes over dominance. Mangu a small brave fish risked his life to save others and collapsed caretaker.
Mania,A young woman attempts to escape her narcissist mother but becomes embroiled in a far worse nightmare.
Manipula,"Sylvia, a resolute CIB officer, seeks revenge for her father's death and confronts Armando, her main target."
Manju Maria,"Manju Maria is the tale of war to obtain the heart and soul of a beautiful woman (Maria) between the hero (Sameer) and wild evil (Manju). Everything is fair in love and war. See how an evil goes about the limits to achieve his goals and enables the heroine to go accordingly as he wants. Sameer struggles hard to save Maria from the evil quarrel Evil. Will Maria be able to go out of the Trance of Evil, will Sameer fight with Manju having too much proof will Manju be successful in achieving all goals."
Manjummel Boys,"A group of friends get into a daring rescue mission to save their friend from Guna Caves, a perilously deep pit from where nobody has ever been brought back."
Mannequin,"On their way to a shady but well-paid photo shoot, a group of models run into car troubles, and they make it through the woods on foot - until they arrive at a farm, cultivating the oddest sort of crops - mannequins."
Mano Propia,"A prosecutor, a father and his son fight to survive and seek justice in the midst of a mob-driven lynching in a Bolivian town, exposing the dangerous consequences of vigilante justice."
Manson: Summer of Blood,"In the final, terrifying chapter of the most infamous crime of the 20th century, a dying Charles Manson is offered a chance to repent for his crimes, revealing horrific, never-before-seen details about the Sharon Tate murders-as well as a shocking twist."
Maranam,"Maranam is a horror thriller about Nisha, a young lady who is haunted by her own dreams...Micheal a demonologist tries to solve her problem during which he finds out a girl, Harika is missing and there is a connection to Nisha's dreams."
Maranayudham,N/A
Marco,"The adoptive son of the Adattu family, Marco, sets off on a ruthless quest for vengeance after his brother is brutally murdered, finding only betrayal, loss and unimaginable brutality at every step."
Marigold,Krishna and his friends plan to steal a stash of gold from police officers. But their plan gets messed up. Will he solve the mystery and set things right?
Marine Drive,A hearing-impaired taxi driver unwittingly gets involved with Sri Lanka's criminal-political underworld after a fateful ride. His life hangs in the balance as he navigates the ensuing events over the next few hours.
Marmalade,Follows a man in jail who narrates the colorful tale of a romantic bank heist to his cunning cellmate to escape and reunite with the alluring love of his life.
Marni: The Story of Wewe Gombel,"One family, namely Rahayu and her two children, Anissa and Aan, moved to a village that is said to have a dark history. One day, Aan disappeared without a trace because he was kidnapped by a spirit."
Married to a Balla,"When a mother suffering from domestic abuse escapes her dangerous, pro-athlete husband, she will stop at nothing to keep her family safe."
Martin,"A journey of a man discovering himself, finding love and fighting for his motherland. Can he hold the fort on all three gates?"
Martin liest den Koran,Can a professor of Islamic Studies prove that the Quran forbids violence to a madman with a bomb named Martin?
Mash Ville,"Lives of of pseudo-religious believers and eight strangers in a remote location. Their paths converge, forcing them into a battle for survival."
Masinga - The Calling,"African-born, UK-based Interpol inspector Masinga is dispatched to Southern Africa to repatriate a group of Ukrainian teenagers who were sex trafficked by a Russian underworld figure operating in Mozambique. While rescuing these teenagers, Masinga encounters Xia, a young Asian social media influencer whose stance against her country's plundering of Africa's minerals and wildlife make her a target for the nefarious pursuits of the evil Jeremiah Mills. Jeremiah believes taking her down will empower his control over an Asian consortium bidding on the purchase of the Mangala Rare Earth Mine from corrupt government officials."
Matched,N/A
Matinee,"Arun owns a property in Bangalore where he invites his friends for a reunion. However, Arun receives an offer for the place but along with his friends, he is trapped in the house."
Matka,"Rising through the ranks of the criminal world, a man becomes a key player in a massive nationwide gambling operation."
Matracia: Favorite Ghost,"The Music video for the song ""Favorite Ghost,"" by Matracia. Dylan Matracia a member of a cult, sees abuse from the leader and cuts his head off in anger. After the burial service, he lays with him in sympathy in the end. Favorite Ghost Written/Performed/ and Mixed Dylan Matracia Director - Tyler Jensen Production - Typical Films Colorist - Ryan Miller Costume Design - Erik Bergrin Makeup Artist - Andrew D'Angelo Starring Dylan Matracia Rebecca Laborde Scott Keyes Erik Bergrin Andrew D'Angelo and Justin Wilson."
Matters of the Heart,"Follows a middle-class family who, on the surface, have a happy and perfect life. But behind the facade, the family is on the verge of disintegration due to the father's escalating alcohol consumption."
Maunam,"Raghav, a supermarket employee, and Meera, a journalist fall in love, marry and await their first child's arrival. Their lives take an unexpected turn when they're involved in an accident, leaving Raghav hospitalized in a intensive care."
Maven,"MAVEN is a 2024 Indian Hindi language Indie psychological drama film directed by Rohit Das, starring Himangshu Shil. Story of a struggling artist, who get shaped by the society over the time and how he tackles them through his condition."
Max Beyond,"A PTSD marine goes to extreme measures to rescue his 8 year old brother from a science research facility, where he is being experimented on for his special ability to tap into multi-dimensions across space and time."
Maxx Ki Gunn,This is action Thriller Movie.
Maya,Riya is a widow who lost her husband and daughter became insane. For years she was alone in one place waiting for revenge.
Mayaa,"A realistic story of a girl.Mayaa, who is looking for smooth life track.Trying to overcome complexity of her personal life and struggling to build a normal happy family.But difficulty of life is chasing her badly."
Mayavanam,"Four medical school friends hike into remote backcountry, hoping for adventure, but soon find themselves in a desperate fight for survival, encountering one crisis after another."
Maybe It's True What They Say About Us,A mother tries to find out what happened to her estranged daughter's child after she says it was sacrificed to a religious sect.
McVeigh,Army veteran Timothy McVeigh hatches a deadly plan after the Waco siege. A psychological thriller depicting the deadliest act of domestic terrorism in U.S. history.
Mean Streets,An ex-convict finds himself drawn back into a life of crime.
Mega Star Fan,Heroo mother is megastar fan. she gave a birth in a theater. The issue's also going high. Villain don't know he is facing problems from hero side. Hero doesn't know from his side villain getting problem's one day they know each other
Megamind vs. The Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Newly crowned hero Megamind's must now keep up evil appearances until he can assemble his friends to stop his former evil teammates from launching Metro City to the Moon."
Meghna Konnya,N/A
Melanie's Grave,"A vulnerable woman is held hostage by an armed gunman, who awakens a dark past in her and soon regrets his actions."
Melted Lipstick,N/A
Memorium - avant la fin,N/A
Mephisto,"Helena suffers the loss of her parents. Between mourning and abandonment, she receives through dreams, messages that will make her delve into herself, and at the same time, follow the strange trail of someone who will change her existence."
Mercy of Others,"Six friends reunite after a friend's murder, facing psychological terror and confronting a long-buried past deed to survive, uncovering the haunting consequences of every action."
Merry Christmas,Two strangers meet on a fateful Christmas Eve. A night of delirious romance turns into a nightmare. Revealing anything more would be a crime.
Mertsanie,"After a head trauma, a young woman develops a rare condition where two distinct personalities emerge - one loving and kind, the other murderous and ruthless. Their internal battle could turn deadly."
Mesken (Messuage),"Famous actor Yakup meets Russian Melanie. They go to a mountain house together. In 1991, a fire broke out in that house and Jacob built a new one years later. Everything starts in that deserted house with the secret of ""Lorem Ipsum Dolor""."
Metamorfosi dell'essere,N/A
Method,N/A
Mi Tía Del Más Allá,"The sad story of Franchesca, 30 years ago she was on her way to the hospital to meet her nephews who had been born that day, but unfortunately she was hit by a vehicle."
Mi bestia,"Bogotá, 1996. The population is frightened: the devil is coming for the approaching lunar eclipse. Mila, 13, feels the gaze of others on her becoming more oppressive. She wonders if the transformation of her body has anything to do with this prophecy. The dreaded day comes, and the red moon lights up the sky."
Mia,"When a sheltered 17-year-old girl crosses paths with a mentally-disturbed drifter, they embark on a heartrending journey of loss and discovery."
Midas,"After a charismatic college dropout lies his way into a job at an insurance juggernaut, he recruits his two best friends for a plot to steal thousands. In the process, they uncover a much darker scheme that tests the limits of their greed."
Midnight Taxi,"Night shift cab driver Eddie Carter wakes up next to a dead woman. Suffering from sleepwalking, he investigates to find the killer, exploring London's seedy underbelly, fearing he might be the culprit."
Miki,"In the 1990s post-communist Slovakia, former woods worker Miki takes his chances to start doing business at a local level and climb up the ladder to become the biggest mafia boss in the country."
Milk & Serial,A surprise birthday prank takes a turn for the worse when a popular social media duo must face the reality of the terrifying aftermath.
"Milk, Rice, and the Blood","Siddharth investigates his brother Pradip's tragic fate in the city. From a Dalit family, kind-hearted Pradip faced upper-caste cruelty. Through flashbacks, Siddharth uncovers the truth while seeking revenge."
Miller's Girl,A creative writing assignment yields complex results between a teacher and his talented student.
Mind Wave,"As a global ban looms over a popular Chinese app, a framed expatriate cyber expert races to clear his name and expose a conspiracy threatening democracy worldwide."
Mind and Distortion,"Ludwig Towers is an evil doctor who is pursuing a romantic relationship with Naomi Wilson, an innocent and naive woman. When her daughter's distrust of Ludwig jeopardizes Ludwig and Naomi's relationship, Ludwig has Steven Graner, a patient of his on an experimental drug, go and kill Naomi's daughter so Ludwig can have Naomi all to himself."
Mindwash,"""Think for Yourself"" - Billy Seldom (Edlin) become a global sensation when a catastrophic event hits the world. He soon spirals into self-destruction, while his co-dependent relationship with girlfriend Natalie (Hyde) also takes a hit."
Mirrors: Oneirataxia,"Years after the disappearance of his fiancé, a widower must choose to make amends with the past or pose the risk of a psychotic break."
Mirza: Part 1 - Joker,"Mirza is a Gangster, born just to break the rules, being investigated by the local police, CBI. The action-packed movie will have plenty of surprises. Ankush Hazra Fast Products Film."
Mis-Fortuned,"A group of high school friends decide to get together to celebrate the graduation. Afraid of what the future can hold, they visit a Tarot Card reading business. Over the next 24 hrs, they will discover the good and bad of the present day."
Missing in STL,"After the death of a loved one, a teenager's life is turned upside down. While fighting for her life, she embarks on a thrilling adventure to not only save herself, but also to see to it that other children are freed from the hand of kidnappers."
Mission: Chapter 1,A father takes his daughter to UK for treatment. But he ends up in trouble. What happens next ?
Mister Gates,"Real-estate mogul Christopher Gates becomes homeless after losing his family, only to discover the sinister connection to their deaths."
Model House,Models staying in a secluded house for the night are terrorized by intruders.
Mom,"Struggling with postnatal depression and feeling misunderstood by her husband, Meredith begins to experience terrifying visions foreshadowing an ultimate tragedy."
Mom's Coming,"A soul allegedly with a 20-year-old girl as her daughter, whom she wants to take with her and the elder sister's wants to stop the soul from doing so."
Money Tantra,N/A
Mong Vuot,"CLAWS brings audiences to a wild picnic party of a group of buddies in the forest. However, the party quickly turns to a fight for survival between them and a dangerous beast. It's fierce, fast and always knows where ""you"" are."
Monkey Man,An anonymous young man unleashes a campaign of vengeance against the corrupt leaders who murdered his mother and continue to systematically victimize the poor and powerless.
Moon,"A former martial artist hired to train three wealthy Jordanian sisters finds her ""dream job"" turning unsettling as the isolated young women are under constant surveillance and show no interest in the sport. Why was she really hired?"
Morena,"A girl named Anya and her boyfriend Yurko come to visit Anya's parents in a small mountain village, where they encounter a young witch Ivanka, whom the people call Morena. Ivanka liked Yurko, and at night on Ivana Kupala, during the celebration, the witch makes Anya to associate herself with her with mystical ties for the sake of Yurko's life. The next morning Anya notices that her boyfriend acts absolutely differently. One night Anya finds Yurko in the witch's embraces. When she returns home in tears, Anya is being supported by her girlfriends. Unofficial war with Morena (Ivanka) begins. During one of the clashes, Ivanka tries to kill Anya, but she falls from the bridge and dies. From that day, horrors and mysticism begin. Ivanka's father gets crazy because of a grief and wants a revenge for the death of his daughter. At first, one friend of Anya disappears, she eventually finds her with a torn throat in the abandoned cemetery, and then the killings of other girlfriends help her in confrontation with Morena. Anya is confident that this is the case of Ivanka's father, but the truth is even more terrible. Yurko witnesses the brutal murder and the murderer is his beloved Anya, who bare hands to loosen up two adult armed cops who watched her after the death of Ivanka. In the morning, Anya does not remember anything done. It turns out that the soul of witch Ivanka controls the body of Anya at night . Yurko and Anya have to cut off this connection, destroying the soul and body of the witch. Will they be able to do this if everyone is against them?"
Morgan's Bedroom,"After losing her hiking group, Emily takes refuge in a old house. There, she meets Morgan, a charming yet unsettling stranger. As night falls, his intentions surface, and she realizes escape may be impossible, trapped in a deadly game."
Motel Destino,"Under the burning sky on a roadside on the coast of Ceará, Motel Destino is the scene of dangerous games of desire, power and violence. One night, the arrival of young Heraldo definitively transforms the daily life of the place."
Mother Father Sister Brother Frank,A suburban family plots murder when an uncle crashes Sunday dinner with a nasty surprise.
Mothers' Instinct,"Alice and Celine live a traditional lifestyle with successful husbands and sons of the same age. Life's perfect harmony is suddenly shattered after a tragic accident. Guilt, suspicion and paranoia combine to unravel their sisterly bond."
Moya devochka,"Hunter Egor, shocked by the suicide of his only daughter, comes to the city from the taiga. He sacrifices young people who witnessed his daughter's death to the bloody goddess Ilbis. Mysterious murders shake the northern city. One day, Egor meets a girl named Kira, who is the same age as his daughter. A strange relationship develops between the hunter and the young nymphet."
Mr. Bachchan,"A straight-laced income tax officer suspended due to his unwavering honesty returns to his hometown and falls in love with a woman who reciprocates his feelings, before he is reinstated and tasked with raiding the home of a powerful man."
Mr. Stones,"Jimmy Stones had it all-money, power, and a reputation in the black market crypto world. But when a dangerous alliance with the ruthless Shark pulls him deeper into a life of crime, his world begins to unravel. Torn between the love of a beautiful woman, Crystal, and the tough, calculating Queen, Jimmy faces betrayal, moral dilemmas, and painful memories. As his empire grows, so do the consequences. Jimmy's journey is one of redemption, survival, and realizing that some choices may cost more than he ever imagined."
Mudo Kannu,Begins with an interview between retired S.P Chandrakanth and Journalist Aadinarayana. The Journalist prompts Chandrakanth to recount some of his service memories and chandrakanth delves into the story of goutham.
Mukhya Gamanika,"A young constable stumbles into a deadly maze. The tragic murder of his father, coinciding with the disappearance of a husband, ignites a chase for the truth, forcing him to confront hidden dangers and protect what's dear."
Murder and Cocktails,"When a neighbor on their floor is murdered, married couple Nick and Lana host cocktail parties in their apartment in an attempt to discover which of their neighbors pulled the trigger."
Murder at Hollow Creek,A disbarred lawyer and his eccentric brother attempt to pull off the robbery of a lifetime but find themselves in a dangerous game of cat and mouse with a disgruntled Serbian mobster
Murderous Intentions,Jason Keaton befriends and documents a serial killers obsession with murdering women. They both hope for fame by screening their film at the Cannes International Film Festival.
Murderous Liaison,N/A
Murivu,"Master Raghuvaran runs a trust for abandoned and autistic individuals. A villager sexually abuses a girl, leading Master and his students to confront the perpetrator, Rajeevan. The story explores their quest for justice."
Mutation X,The Film Follows Scott Warcotts And Joel Miller Battling Their Way Through The On Going Infection
Muzhskoe slovo,"After an accident, ten-year-old Ilya falls into a coma. His father Andrey is on duty at his son's bedside in the hospital, but the attending physician reports that the boy will have to be disconnected from the life support apparatus - this is the law. Andrey offers money, tries to convince the doctor that he needs to wait, but it's all to no avail. Then Andrey brings a gurney with Ilya connected to the machine into the first ward he comes across, barricades the door, and, threatening with a gun, takes the doctor and nurse hostage. Andrey gave his son a man's word that he would save him, and he would keep his word."
My American Therapist Should Have Listened IV,"An American therapist attempts to ""help"" a foreign client and gets more then he bargained for it's a ""figment of the client's imagination """
My Bloody Galentine,"When three women plot revenge on their exes after they are dumped before Valentine's day, their attempts to get even turn deadly."
My Choice,James Johnson is a super Christian 29 yo virgin living in LA. He is inspired to start dating and hits the online dating world. His first date sets his world on fire and he and his pastor have to use gallons of holy water to put it out.
My Fault,"A criminal defense attorney, unhappy in her marriage, finds herself seduced by her mysterious new client, an artist accused of murdering his girlfriend."
My First Year Off Campus,Two college girls are tormented by their Hitchcock loving landlord.
My Home Hero the Movie,"After seven years Tetsuo Tosu faces his buried crimes. The secrets he once hide are being very close to revile themselves. Now he needs to deal with a new mob Boss, who thinks that Tetsuo had stole a 1 million Yen from him. And also his daughter, who is now a detective, searching for answers."
My Husband Hired a Hitman,"When a greedy husband seeks a hitman to murder his wife and get her money, she will stop at nothing to fight back and seek revenge."
My Last Words,"After learning that his wife is going to leave him and that he doesn't have long to live, a novelist (played by writer/producer/director/actor Adam Kiss) isolates himself as he attempts to write his masterpiece in the seclusion of a family friend's guest house. Once there, his failed attempt at suicide leads to him meeting a mysterious woman who changes his life forever and with whom he becomes romantically involved. As time goes by, he notices more strange and inexplicable details about her, as the lines between fantasy and reality begin to blur."
My Life Is on the Line,"Shannon works in the call center of a credit union, trying to balance work and an impending separation and custody battle, when one incoming call involves her in a fraud scam that threatens her job and family."
My Little Nightmare,"After a traumatic accident during vacation, five friends make the fatal mistake of dumping their victim's body. But exactly one year later, Someone or something is back for revenge and it's looking for more than an apology."
My Nanny Stole My Life,A new mother begins to suspect that her nanny is scheming to steal her baby and her husband.
My Rocking Chair,"It is a terrifying story of a young man who suffers from mental illnesses, the loss of his parents, and the lengths he would go to protect what is his."
My Time to Make It Happen: As Told by Tiana Melvina,"A collection of the early award-winning works of director, writer, producer, and actress Tiana Melvina: ""Time To Make It Happen"", ""Cavapoo Rescue"", and ""Eighteen Twenty One""."
Mystery Creek,"In Mystery Creek, things aren't what they seem. This small town holds a lot of big secrets."
Mørkeland,"Ulrik Torp, once a fearless investigative journalist who is now tackling unemployment and a midlife crisis. He finds himself in the middle of a new political conspiracy."
Naa Ninna Bidalaare,"A woman, found amnesiac, is later found to be possessed by an evil spirit. The hero embarks on a journey to uncover her past, leading to a haunted estate where predictable horror ensues."
Nadanna Sambhavam,A group of family and friends in a residential association experience a major shift upon the arrival of a peculiar new tenant.
Nahir,"The story of a crime that shocked an entire country: Nahir Galarza, a young woman who killed her boyfriend under unknown circumstances."
Namak,"Story is set in a fictitious village Kharpur, Rajasthan, where salt is produced from a saline water lake. The village envisages a belief, that the salinity in it's air and water gets engrained within the people living there."
Napoleon Street,N/A
Nasha Jurm Aur Gangsters,"Three Gangsters, Jeet, Jacky, and Basu. They are the professional mafia in town of mumbai and want to become rich and more powerful. However, something is going to mend their ways unexpectedly."
Nasoor - Let's Restart,"""Nasoor: A tale of a man lost in pursuit of wealth, oblivious to what truly matters. Harshvardhan's futile quest for purpose leads to drastic decisions, mirroring the unhealed wounds of modern life."""
Natatorium,"Visiting estranged grandparents, eighteen-year-old Lilja auditions in town. Feeling at home in their mansion, she becomes entangled with the family's dark past and learns life-threatening secrets."
Nayan Rahasya,Centered around a young boy with exceptional numerical abilities who disappears.
Necrophile,"Ella, a special crimes detective, tackles a string of gruesome murders targeting young women, all originating from the darkest corners of the internet. With time running out and pressure mounting, Ella decides to confront the killer in the flesh."
Nefarious,"A fast moving, funny and ultimately tragic European road movie about two hedonistic outlaws and their quest to open up a coffeeshop in Amsterdam."
Negligence,A man remains unaware that his wife was sexually assaulted by an individual seeking vengeance against him.
Neighborhood,"After the sudden disappearance of a long-established resident, an ominous man appears in her house who wants to buy up more and more houses in the neighborhood. His attempt to buy the house of another small family leads to the mother making an enemy of him and seeing him as a danger. The reason he buys the houses will change everything."
Neighbors Who Kill,"Three stories of neighbors brought to the edge of murder. Ordinary people, living side by side, then something happens, someone snaps and it turns deadly."
Neo-Dome,"In a post economic collapse America, a woman travels alone towards the promise of a Utopian dome on the horizon. When she negotiates a ride with strangers, we learn - trust no one on the road to the Neo-Dome."
Nero,N/A
Nerve,"It can be seen in the picture, Ritika is seen sitting in a wheel chair. She can't walk. Ritika is paralyzed. Ritika is looked after by her sister Samragi. Ritika loves Dev . Is all this a farce setup by Ritwika to fool her Sister."
Neurosis,"Tyrell, a CEO, gets mysterious calls revealing secrets. He must make life-or-death choices under pressure. Tensions escalate as lives hang in the balance in this suspenseful psychological thriller."
Never Escape,"A group of IT trainees having a party in the midsummer , drugs - police - chase and ended up in a haunted theatre and dies eventually ."
Never Have I Ever,"Sam, a struggling writer, faces pressure to repay an advance. His day spirals as he loses his wallet, experiences break-ins, and a chance encounter leads to unexpected events, further complicating his predicament and deadline."
Never Have I Ever,N/A
Never Let Go,A family that has been haunted by an evil spirit for years. Their safety and their surroundings come into question when one of the children questions if the evil is real.
New Squam City,"On 01-01-00, a woman disappears at a rave not far from skyscrapers of a generic city. Thomas, a cameraman, who regularly films this kind of events, goes to investigate. Thomas soon realizes that an entity is trying to hush up the affair. The only clues he has : the party filmed some time before the disappearance and an old drawing of a desert ."
Ngesot,A sole breadwinner sort to desperate measures to survive jungle ordeals and mysterious supernatural encounters after going missing from radar while driving back home one late night. His co-driver friend is nowhere to be found.
Nias,"Step inside Noémie's cat carrier. One day, cat-sitting as usual, she finds herself robbing Nias, whom she claims to rescue from his owners."
Nico,A veteran detective risks his life and career to investigate the brutal murder of a teenage boy from his past. The investigation leads the detective down a winding path of twists and turns only for him to discover a disturbing truth.
Night Call,"This night is like all the others for Mady, student by day, locksmith by night. But Claire, the enigmatic young girl he helps out that night, is not who she claims to be. Mady has only one night to prove his innocence in a city in turmoil."
Night Curfew,N/A
Night Demon,"Harry and Charlie, seeking to escape a painful past, retreat to a secluded cabin deep in the woods, hoping to find peace and a fresh start. However, their getaway soon turns into a nightmare as they begin to experience unsettling visions and supernatural occurrences. As the spirits of the forest make their presence known, the pair uncovers a dark secret tied inexplicably to their own lives. Struggling to distinguish reality from illusion, they must confront their past and the forces haunting them before it's too late."
Night Games,A young woman meets up with a wealthy boyfriend that she met online. She quickly finds herself entangled in a deadly game of cat and mouse involving a dark web organization called Acorn.
Night Haul,"Obi, a U.S. veteran working a steady job as a tow truck driver, finds himself unwillingly drawn into a meticulously planned heist on a federal convoy in Baltimore, Maryland. Held at gunpoint, Obi is forced to navigate a dangerous situation to save his own life, but his priorities shift when he discovers the immense value of the cargo he is now transporting. With the Baltimore Police Department hot on his trail, Obi must rise to the challenge and face a perilous journey where survival means more than just saving himself. The stakes have never been higher, and the action is about to begin."
Night Shoot,"A college documentary project goes awry when a group of film students stumble on a strange, wooded homeless community, and slowly discover they're being watched..."
Night Swim,"A family moves into a new home, unaware that a dark secret from the house's past will unleash a malevolent force in the backyard pool."
Nina,"Nina was 16 years old when she left her small town without explaining herself to anyone, pursuing her dream of becoming an actress. 30 years later, Nina returns to the village for the first time with only one objective: to die killing."
Nindha,Follows six murder case suspects who get kidnapped and an officer's quest to find the truth.
Nirangal Moondru,"A teacher, a lovelorn student, and a troubled filmmaker's lives intertwine as they search for a missing teenager."
Niyathi,"When the private detective cheziyan held up with a problem, he try to find the solution for the problem which reveals another problem happened in the past"
Njan Kandhatha Sare,N/A
No Conscience,N/A
No Fury,"A once-enviable couple's perfect life unravels when a hidden betrayal is exposed, driving the betrayed wife to seek revenge, igniting a fiery battle that threatens to burn down the bridges connecting their families, forcing her to confront whether love can overcome the ashes of deceit."""
No New Friends,"When a group of friends hold a reunion to remember the life of a childhood friend who passed away ten years prior, they find out a friend in need isn't always a friend indeed."
No Such Person,"Amber rented a room from the flat owner Ray. In the name of renting out space capsules, Ray actually sold the tenants' ID to investment firm for a profit, while the firm used the ID to set up fake accounts to manipulate the stock market."
No Way Up,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.
Noise,A woman with a hearing impediment who is haunted by sounds linking to her sister's disappearance and the presence of a malevolent spirit. It leads to a dark secret and the revelation of a mysterious entity.
Non Negotiable,"Alan Binder is a skillful hostage negotiator, the best in Mexico, who will soon face the most crucial case of his career when the President and his lover are kidnapped. The kidnapper demands to negotiate only with him."
Normas para una página de sucesos,N/A
