Title,Storyline
Ismo - maailman hauskin ulkopuolinen,"The film tells the partial cinematic autobiography of Ismo Leikola (b. 1979) from a kid to a standup comedian, who has won money but lost his love Angelika. Will he be the next Lenny Bruce, George Carlin or Sam Kinison whom we'll remember?"
It's Our Wedding,N/A
It's What's Inside,"A group of friends gather for a pre-wedding party that descends into an existential nightmare when an estranged friend arrives with a mysterious game that awakens long-hidden secrets, desires and grudges."
It's a Doggone World,"A cheerful pet owner spirals into grumpiness, grief and depression when his dog is stolen. After 5 long years his dog suddenly shows back up to his home. Shortly after a she elf shows up at his front door claiming the dog as her own"
It's a Free Country,"When a routine outing at work takes an unexpected turn, a group of young friends find themselves caught in the cross hairs of a ruthless politician and a mysterious assassin in a fast paced and high stakes race for survival."
Its a Bake Off!,N/A
Itutumba ka ng tatay ko,"Teteng, a single father and assistant to a film director, faces his last days due to a brain tumor. Despite his fear of confrontation, he becomes determined to protect his tomboyish daughter Tintin from bullies. Teteng, romantically interested in Tintin's teacher, discovers his illness and gets involved in a bar fight, leading to Tintin's kidnapping by a crime boss. With nothing to lose, Teteng fights relentlessly, showcasing his strength and love for his daughter until his final moments."
Ivo Graham: Live from Bloomsbury Theatre,N/A
Iyer in Arabia,Orthodox father and progressive mother travel to Dubai to visit their son.
Iyus Jenius,Iyus living alone with his mother since his father died. He has an imaginary friend named Babah Tbob (only Iyus can see him) who ultimately helps Iyus become a genius on his journey.
J.P. McDade: In Brooklyn,"JP McDade's first comedy special. Taped at the Bell House in Brooklyn NY, JP killed it from start to finish. He has taken his immense writing skills to enhance his already talented Stand up and roast battle skills. JP is ready for the big time!"
J3,"In NYC, fun can have other meanings."
JAPA,"On the day he plans to leave Nigeria for a new life abroad, Mezu discovers he's trapped in a time loop. His colleague Kamsi is in the same predicament. Together with their friends Tobe, Wasiu, and Sola, they must unite to break free."
JEFF,"Country bumpkin Jeff moves from North Carolina to Hollywood to achieve his dreams, but ends up moving in with aging reboot actor Logan and his ex-co-star Steph in Eagle Rock instead."
Jaaiye Aap Kahan Jaayenge,"Two couples navigate modern relationships while a woman pioneers installing public toilets for females across rural India, breaking taboos."
Jack in Time for Christmas,Jack Whitehall races against time to get from the US to the UK for Christmas. His frantic four-day journey involves various modes of transport and encounters with celebrity friends as he battles holiday chaos to reach home.
Jackpot,"The story takes place in 2011 against the backdrop of the accident at the Fukushima nuclear power plant in the Far East. Ex-gangster Igor Khlebnikov works in a burger shop. Once, due to the ATM glitch, he receives 2.5 million rubles in cash, which starts a series of terrible and funny events."
Jackpot!,"In the near future, a 'Grand Lottery' has been newly established in California - the catch: kill the winner before sundown to legally claim their multi-billion dollar jackpot."
Jacqueline Novak: Get on Your Knees,"Comedian Jacqueline Novak delivers a funny and philosophical meditation on sex, coming-of-age and a certain body part in this intimate stand-up special."
Jagiman-ui bang,N/A
Jak ukradlem 100 milionów,"Follows Ed, a petty thief who, encouraged by Katarzyna, steals 100 million zloty, ends up in prison, and faces harsh realities as he plans his escape."
Jama,"Kevin and Mia are con artists, who seduce and rob wealthy women. Their robbery of the wealthy seductress Emma goes awry. In a remote forest, Emma wakes up and flees. They set out to hunt her down. A game of cat and mouse begins."
Jamais sans mon psy,Follow this man with severe anxiety and a behavior his therapist cannot stand deciding to kick him out of his practice and challenge him to find the woman of his dreams.
Jamalaye Jibonto Bhanu,"Scientist Samyomoy Banerjee invents a time machine but dies mysteriously. In heaven, actor Bhanu Banerjee suspects foul play and vows to send him back. Will Samyomoy return to finish his invention?"
Jameelante Poovan Kozhi,"Shanawas, a flirtatious taxi driver in Fort Kochi, faces a life-changing moment when his mother, Jamila, arrives unexpectedly."
James,"A nihilist finds purpose when he rescues the 'Excalibur' of vintage bicycles from a garbage heap, but his renewed trajectory is threatened when a devious collector steals it, igniting a chase that could lead him back to meaning-or deeper into despair."
Jamie Foxx: What Had Happened Was...,"A stand-up special with Jamie Foxx performing before an Atlanta crowd. Containing songs and anecdotes, the main topic is his time away from the limelight while undergoing a medical emergency in 2023."
Jane Austen Wrecked My Life,"A desperately single bookseller, lost in a fantasy world, finds herself forced to fulfill her dreams of becoming a writer in order to stop messing up her love life."
Jangan Lupa Aku Cinta Padamu,"Every middle of the night, no one in the 24 hours laundry shop, everything freeze except for YOU. Suddenly the washing machine is speaking to you"
Jatt & Juliet 3,Two police officers from Punjab travel to London on a mission that proves more complicated than expected.
Jatt Nuu Chudail Takri,"On a trip, he convinces his friend to leave his wife. Jallaludin then falls for Rani and marries her, only to find she may be supernatural. Will he face his prejudices or fall prey to them?"
Je Suis Auto,An ill-tempered middle-management mafioso is set on delivering a suitcase full of money. Little does he know that taking an ontologically challenged self-driving taxi puts them on a collision course with fate-and a badly dressed pirate.
Jeff Dunham's Scrooged-Up Holiday Special,"Ventriloquist Dunham's iconic characters portray roles from A Christmas Carol. Walter as Scrooge clashes with Bubba J, Peanut, Little Jeff and Achmed over their assigned parts."
Jellyfish,Henry is a slacker floating through young adulthood earning a measly income from selling his body as a human punching bag. Meanwhile he wonders if there is more to his stagnating existence than the punches life throws at him.
Jeonde Raho Bhoot Ji,N/A
Jerry,"Revolves around the lives of two families, where a mouse creates infinite chaos."
Jessica Fostekew: Wench,N/A
Jesterpus: A Musical Comedy of Horrors,Merlin returns from his slumber to battle a supernatural clown from Mars.
Jhamkudi,"Raniwada, a village in Gujarat, is cursed by an evil witch named JHAMKUDI during Navratri celebrations. Real estate agent Bablo and royal family heir Kumud return to face the witch's wrath and save Raniwada."
Jia ru Wo shi zhe Shi Shang zui Ai Ni de Ren,"Fu Jiayi, an armless woman who grew up in an orphanage, born with a spirit of not admitting defeat and became a stubborn seed. She and Fu Manduo, a hearing-impaired boy who also grew up in an orphanage, support each other all the way."
Jim's Story,A family living in the Jura mountains is torn apart following the return of the son's biological father.
Jimmy Carr: Natural Born Killer,"An iconic comedian tackles controversial issues such as gun control, religion, cancellation culture and consent through provocative humor."
Jimmy Failla: They're Just Jokes,N/A
Jimmy Traynor's Blacklist,Two indie filmmakers struggle to get their ideas filmed get roped into a shady side of the business.
Jiong Ba,N/A
Jo Koy: Live from Brooklyn,"A stand-up comedy special filmed at the historic King's Theatre in Brooklyn, NY, where Jo Koy humorously explores topics like social media, getting older and entering a new life phase."
Jo Tera Hai Woh Mera Hai,"Mitesh Meghani, who attempts to buy his family's love through a conning scheme."
Jobless Douglas,N/A
John Lick My Nuts,Tony from @tonythetoxicowl is on the run from the mob after he steals his girlfriends dog for cheating on him.
John and Rico,N/A
Johnny and the Cursed Bread,"In 1951, in the small village of Pont-Saint-Esprit in Normandy, a series of food poisonings leads to the deaths of several villagers. Seventy years later, a journalist named Rachel Smith accuses the CIA of being behind the incident. In response, the CIA sends its top agent to intercept Rachel and prevent a diplomatic crisis."
Jokes N Hip-Hop,"Hip-hop Artist Jermaine Ju$t Tha Realne$$ Ramos puts together a comedy special with a very diverse group of entertainers who combine laughter and music into one show, filmed at The Cat's Crawl in Los Angeles, California."
Jolam jol,N/A
Joli joli,N/A
Jolly O Gymkhana,"A Tenkasi-based family finds a dead person, and is forced to go on a journey that makes them reach Kodaikanal."
Jon Vardar protiv Galaksijata,"One completely unexceptional man. One emotionally unstable robot with a huge spaceship - and many, many, many aliens. On a mission to save (or destroy) the Galaxy."
Jorgovani,"Comic satire of Balkan film industry that shines light on questionable relationships, unstable personalities and the thin line between fulfillment and sucess."
Juanpis González: The People's President,"A spoiled Colombian man uses his wealth and connections to become president, but discovers that maintaining power requires more than just money and influence."
Juice Sutton Presents: U Yo Daddys Son Comedy Special,N/A
Julia tiene Sugar,"Julia (Alejandra Sandoval), is a 33-year-old woman, optimistic and strong willed. She is going through tough times, the harassment of her boss (Jackson Gutiérrez) makes her lose her job the same week that they evict her from her house. Her best friend Mayeling (Estrella Hurtado) in trying to help, gets her a job as a stripper in a nightclub. She meets Ricardo (Jorge Reyes), 53, a successful divorce lawyer and finds the opportunity to get the money she needs so much to take care of her father. Julia also knows the paradigm of the beautiful and successful woman with Alejandra (Greisy Mena), who seeks to succeed in love. Neither Ricardo nor Julia suspect that life will change forever for them."
Juliette in Spring,"A woman who returns to her hometown to spend time with her family as buried memories, unspoken truths and long-buried secrets bubble up to the surface"
JunoToons: Captain Chisel's News,N/A
JunoToons: Slapsticks!,N/A
Just Before Christmas,"A stranger arrives on the doorstep of the Ben family, bringing shocking news that may ruin Christmas."
Just Now Jeffrey,"Teenage Jeffrey in South Africa aims to lose his virginity before graduating amidst Apartheid, love, politics, and rugby violence."
Just One Last Thing,A charming film about a terrible murder. Etta helps ghosts find peace before crossing over but can she also help her friend get justice after a heinous crime? This drama comedy addresses serious issues with a whole lot of heart and humour.
Just Pass,"After his retirement, Principal Dalwai, a National Awardee opens a college to educate and motivate average students to pass with flying colours."
Just Say Yes,A man's plans for a romantic weekend getaway are nearly destroyed by the antics of his group of friends.
Just a Couple of Days,"After being reassigned from music to field reporting, a critic goes to a refugee camp near Paris during an evacuation. He experiences police violence and is thrust into becoming the face of the refugee cause."
Just a Minute,"A young man struggles with a personal health problem, and goes out of his way looking for a cure and save his love life in this hilarious romantic drama. A movie with clean, situational comedy, light hearted drama and good music."
Justin Moorhouse: Stretch & Think,N/A
Jönssonligan kommer tillbaka,"Years after their last heist, Sickan reunites with Vanheden, Harry and Doris to steal a T-Rex skeleton from a museum and sell it for millions. However, an aging detective is determined to catch Jönsson before retiring."
K-Indi Idol,"Seung-hyun dreams of becoming a girl group idol one day but always fails to pass the audition, due to her husky voice and androgynous features- until one day, she finds a group desperately searching for a last-minute fill-in member. But there's a catch- it was a notice looking for a boy group member. Eager for her idol debut, she disguises as a man and auditions- which she passes. Now she has to fool her own members, while trying to make it in a harsh industry as a D-list idol fresh off the boat. Featuring actual K-pop boy band BZ-BOYS."
K-Pops!,"Follows a washed-up musician who jumps at the chance to capitalize on his long-lost son's stardom for his own renaissance, but learns that fatherhood is much more than stardom."
K3 en het lied van de zeemeermin,"Three girls' beach vacation turns chaotic when magic transforms them into mermaids. With locals viewing mermaids as monsters, they must avoid water and break the spell within three days or remain mermaids forever."
Kadhi Prem Kadhi Gondhal,N/A
Kadin Kafasi,"Beyza, Aylin, Sevil and Betul have been friends for more than 20 years. They spend all their time together. Aylin decides to divorce her husband of seven years due to his intolerable callousness while Betül discovers her longtime boyfriend Suat has been cheating on her."
Kahan Shuru Kahan Khatam,"A commitment-phobic woman refuses to marry the man her parents have chosen for her. Chaos ensues as she tries to escape the wedding while the groom and his family chase her down, leading to a hilarious and cringe-worthy comedy of errors."
Kak ya vstretil eyo mamu,"You can take a young man out of the Caucasus, but never take the Caucasus out of a young man. Apparently, the Caucasian relatives of the Russified Ossetian thought so when they decided to help him, following the ancient tradition, to ride his St. Petersburg bride to the village. But what if, in the end, the wrong bride ends up in the car, the family learns David's main secret, and for all the guests who have gathered, the wedding will still need to be held? Then ""Caucasian Bollywood"" will come."
Kaka Boss,Centers on a ruthless debt collector experiencing a change of heart and pursuing his passion for singing.
Kakuda,"This horror-comedy film follows a town trapped in time by a curse and 3 of its inhabitants face a ghost that makes them question superstition, tradition and love."
Kal & Cambridge,"Supermarket worker Kal meets Cambridge graduate Sarah. All so habibi, except for the financial catastrophe Kal causes their community."
Kalaawati,N/A
Kale Lagan Chhe!?!,"The journey of an 'Annoyed Ayush' makes him meet a Gunned Girl, Ishika' on his way to Diu, where mysterious revelations oblige him to change his original plan and each twist brings hilarious turns."
Kallanmaarude Veedu,"Six aspiring filmmakers leave home to pursue their dreams of making a movie, facing challenges and uncertainties along the way."
Kalvan,"Kemban, a thief seeking an anti-poaching watcher job, finds out that it requires a bribe of Rs. 2 Lakh. Will he be able to arrange the money?"
Kamley,This is a story about the love of three friends and of family relationships. The sweet and sour feelings give them an enriching experience of life.
Kamthaan,"A petty criminal executing a routine burglary inadvertently targets the home of a newly promoted police official, setting off a spiral of chaos."
Kan dao ling hun de na zhi yan shi gong,N/A
Kang Mak,"A man named Makmur returned from the battlefield. However, Makmur finds Sari, his wife, has died and become a ghost."
Kangaroo Island,"A struggling Hollywood actress returns home to Kangaroo Island, confronting the love triangle that tore her family apart."
Kanni,"Kalyani loses her job and hatches a questionable scheme with friends to marry a Brit for stability, testing bonds and imperiling relationships, ultimately learning true success springs from courage to face inner fears, not risky shortcuts."
Kapitan chetvyortogo ranga,"The action takes place in the Leningrad region on the territory of a naval camp, where young men from all over the country are trying to take the young fighter course and realize their dream of becoming military sailors. The twists and turns of fate will put the heroes before difficult choices and bring them a series of tests: first love, friendship, humanity, honor and dignity. This is a kind and touching story about ordinary boys, revealing moral values that are important today."
Kapsula,N/A
Kar Masali,N/A
Karaoké,"Bénédicte, a famous opera singer, loses her career. Fatou, a cleaning lady, convinces her to compete in a karaoke contest, hoping their combined talents will lead to success."
Karataka Dhamanaka,A jailer sends two fraudsters to his village to convince and get his adamant father to the city. But the frauds do something extraordinary than the task.
Kardes Takimi,The story follows a family with kids and parents that are agents. One day the parents tell the kids that they will be away for 2 days. When the parents arrive they get trapped. The kids find a robot and they go on a adventurous journey.
Karkhanu,"Three carpenters trapped in a haunted factory on Kalichaudash must burn a possessed girl's anklets, only to reveal the entire spooky tale was filmed in a single take with hilarious behind-the-scenes chaos."
Karl Marx Falls in Love with the Leonidas Zegarra House Museum,A reincarnation of Karl Marx hides in Peru. Friedrich pays Karl's expenses and research. Karl wants to be a famous artist. Marx falls in love with the Leonidas Zegarra House Museum. He calls Friedrich and leaves twenty-four voice messages.
Karl Marx Looks for Fans,A new reincarnation of Karl Marx hides in Peru. Friedrich pays Karl's expenses. Karl continues his studies and wants to become a renowned artist. He admires Leonidas Zegarra. Marx calls Friedrich and leaves nineteen voice messages.
Karl Valentin - Die beliebtesten Kurzfilme,N/A
Kartolo Numpak Terang Bulan,"In remote Surabaya there lives Cak Kartolo, an old widower who opens a boarding house for students. There are four students who live in the boarding house. They are Simon from Papua, Yusuf from Makassar, Mat from Tulungagung, and Boncel from Malang. Her neighbor, Ning Tini, is a widow with one child, Jon. In front of the house there is a little coffee shop by Cak Sapari and his wife, Ms Dewi. There is also a Bendoyo guard who lacks hearing. But one day Cak Kartolo fell ill. Then came his daughter, Sari, who lived with Cak Kartolo's ex-wife in Jakarta. Sari's beauty makes four boarding school children compete to get her. Jon, who is Sari's childhood friend, is even forbidden from coming back. How will their rivalry end? Will Cak Kartolo recover and make peace with Sari?"
Kasada Parti,"Businessman Evren throws a New Year's party with his wife for his friends. Its main purpose is to show off. Things do not go as planned for Evren, who organizes a big party in the huge safe of their new home. The safe door suddenly closes, trapping the guests in the soundproof room. Moreover, all the employees of the house are on leave."
Kattis Gang,"To fulfill the dream of becoming a director, an unexpected tragedy befalls upon Anand Basha."
Kavej,Three weddings and one funeral in Eastern-Slovak style.
Keedar Whittle: Hear Me Out,N/A
Keep Rolling,"A tense situation unfolds when a leader accidentally steps on a live landmine. As time runs short, people must decide between helping, alerting authorities, or shifting blame knowing their choices affect everyone's survival."
Keeper of the Reel,"When a film transfer technician scans a vintage reel of Super 8, he unravels a supernatural mystery that transforms his life forever."
Keith Robinson: Different Strokes,N/A
Kejarlah Janji,"Pertiwi takes care of her children's Adam, Sekar, and Isham. Her husband died after losing the village head election against Janji Usaha. The children blames Janji Usaha for their father's death, and develop hatred feeling towards Janji."
Kek 2,"Taking place before the events of the first movie, the world is in agony due to the 28 World Wars that occurred as a result of the 'TAX WARS. John Adams is summoned to the year 2021. However, after he meets GUY 8, the manhunt begins."
Keluar Main 1994,"A high school teenager named Ibo. This teenager has a dream of becoming a professional football player. However, Ibo's dream of becoming a professional footballer did not receive support from his parents."
Kempu Haladi Hasiru,N/A
Kesef Kal,N/A
Ketchup on Waffles,"Three masked attackers terrorize a college-town diner late Friday, with their white-masked leader orchestrating increasingly brutal murders of customers for fun over several hours."
Kevin James: Irregardless,"Kevin James stand-up comedy special with topics including parenting, marriage, and getting older."
Khajure Bro,N/A
Khel Khel Mein,Revolves around a group of friends who gather for a dinner and end up revealing secrets about each other.
Khushkhabri,N/A
Khuzhe vsekh,"Ksyusha's graduation is coming soon, and it's terrible. She doesn't know what to do with her life. And handsome Pogulyaev, whom Ksyusha is in love with, does not pay attention to her, because Ksyusha is fat."
Kick the Can,N/A
Kid Santa,N/A
Kidnapping Inc.,"Doc and Zoe are two hapless kidnappers tasked with what appears to be a simple abduction for hire, only to find out that it's anything but and end up in the middle of a political conspiracy."
Kill Me If You Dare,A winning lottery ticket has grave consequences for a married couple when they start hatching plans to kill each other for the prize money.
Killcon,"Alessandro, an aspiring serial killer, hires a film crew to make a documentary about his life and his murderous circle of ""friends"""
Killer Babes,"Three girlfriends, neglected and mistreated by their husbands, plan to take revenge on them with the help of an experienced man in this type of job."
Killer Body Count,"Mistaken as a sex addict by her dad, Cami is sent off to a remote religious treatment center where the other kids are being hunted by a killer."
Killer Kabbage,"Two warriors, from the future, are tasked to go back in time to prevent the great Kabbage apocalypse from happening in order to save mankind."
Killer Roommate,"Three friends living in the city share a carefree lifestyle, but their world is turned upside down after a drunken mishap results in their fourth roommate dead. In a desperate attempt to protect themselves and their reputations, the three make the fateful decision to conceal the body. As they struggle to keep their secret, they find themselves caught in a dangerous game of cat and mouse with both the police and a ruthless serial killer. With the stakes getting higher with each passing day, they must race against time to outsmart their adversaries and avoid getting caught before it's too late."
Killerwood,"Titos, a young director, is preparing his new film - a thriller investigating a series of unsolved murders in modern-day Athens. Could these killings be the work of a serial killer? Is it only fiction?"
Killing Cookie,"A film crew follows ex-mobster ""Cookie"", the first person ever inserted into the Federal Witness Protection Program, as he is kicked out 50 years later. With his life no longer protected and bankrolled by the government he now has to learn how to survive on his own."
Killington,"During a getaway to Killington, VT, a wellness influencer's weekend retreat with her Manhattan friends takes a sinister turn as tensions rise, and the creepy locals add to the unnerving atmosphere."
Kinda Married Like,"Makayla and Devon appear to have the perfect life, until they encounter the notorious 7-Year Itch. As Makayla devises and begins a plan to explore new horizons, Devon reluctantly agrees -- only for it all to go haywire."
Kinds of Kindness,"A man seeks to break free from his predetermined path, a cop questions his wife's demeanor after her return from a supposed drowning, and a woman searches for an extraordinary individual prophesied to become a renowned spiritual guide."
Kinfolk,N/A
King Baby,"A warped modern fairytale plays out in a crumbling 'kingdom' populated only by a King and a Servant. The arrival of a mannequin Queen throws their carefully constructed world into isolation, madness, and murderous megalomania."
King Blvd,"The movie is inspired by the uncomfortable fact that although MLK BLVD was meant to honor the life and legacy of Rev. Dr. Martin Luther King Jr, many MLK BLVD streets in the USA are located in blighted neighborhoods. The movie is about a young man who lives on MLK BLVD and attempts to transform his community into a place that really honors Dr. King. Joining him on his important and hilarious journey are old friends and new allies."
King of My Castle,"Rich hotel owner hires director to create 18th-century village set, drugs and kidnaps spoiled son, leaving him to believe he time-traveled as punishment, hoping to teach humility by living as a peasant under surveillance."
King of the Movie Studio,".Johnny Zucko wanted to produce a world wide block buster film named Tarman ,so he used his creativity and influence that he learned to produce this block buster film ,but along the way he broke all the rules."
Kiralik Baba,"Hardworking, single mom hires a Rental Father to help with her two unruly children."
Kismath,"An easy life of three seemingly ordinary, jobless engineers from a small village goes haywire as they try to hide an unwelcome money heist leaving only honesty on their side."
"Kiss Me, Kate: The Musical","'Kiss Me, Kate' is a blend of musical theater, comedy, and drama, set around a theatrical production of Shakespeare's 'Taming of the Shrew'. It cleverly intertwines the backstage antics of a troubled Broadway show with the onstage drama."
Kiss or Kill,N/A
Kitaura Kyoudai,N/A
Kitty Coney Island,"It's a beautiful sunshiny day in New York's borough of Brooklyn and perfect weather for visiting the world-famous outdoor amusement park Coney Island. Dressed in her usual provocative eye-catching ensemble is blonde bombshell KITTY G followed with camera in hand by her offscreen constant companion HONEY. The show begins with KITTY strolling down the midway and interacting with the barkers who entice her into participating in their assorted games of chance. What follows is a stimulating and comical grand tour of the rides available for a fearless risk-taker like KITTY. From Spook House to Go Carts, to a terrifying trip locked inside of elevated locked cages, no place is safe for Honey when traipsing after KITTY G. The grand finale finds her shedding her clothes and her inhibitions while spinning at high speed in a subterranean Wonder Wheel. Buckle up and climb onboard for KITTY'S CONEY ISLAND ADVENTURE."
Kiyma: Orman Kanunlari,"Ömer, Tufan and Poyraz want to spend the summer in Bodrum and participate in a competition program. When they go to Bodrum, they participate in the eliminations of the competition. While experiencing the entertainment and nightlife on the one hand and the difficulties of the competition on the other, they face a bigger trouble."
Kizuna - Uma Família Improvável,N/A
Klaus & Barroso,"A bartender-combiner urgently needs to pay off a debt. He persuades his brother, a fiery bouncer, to arrange a bachelor party together, without the knowledge of the owners of the club where he works."
Kneecap,"When fate brings Belfast teacher JJ into the orbit of self-confessed ""low life scum"" Naoise and Liam Óg, the needle drops on a hip hop act like no other. Rapping in their native Irish, they lead a movement to save their mother tongue."
Knight to the Future,A Knight banished from his time is hunted by the down-and-out Agent Spoons.
Kodaikanal,"3 friends plan to surprise the other two friends, and without prior notice, they get them to Kodaikanal."
Koko,"A classic comedy film produced in the USA with the participation of Armenian actors and professional American creative and production teams. The film takes place in the United States of America. The script is an adaptation of Claude Monet's French comedy play ""Oscar"", which touches on subjects of such manifestations of love as long-forgotten love and the difficult choice of a life partner. These are often accompanied by lies that try to destroy human relationships, and the heroes of the film ""Koko"" are no exception in this matter. Seemingly small lies create difficult and at the same time funny situations for the characters. The characters speak Armenian grammatically. The filmmakers expect the audience to leave the theater with bright and colorful emotions, while, of course, thinking about life at the same time."
Kolpaçino: 4 4'lük,Two rivals meet to settle old scores in a casino but things are interrupted by a raid.
Konchem Hatke,"In a stroke of luck on a hot sunny day, 4 characters from different walks of life cross paths because of a dustbin and as the luck has it, they find themselves soaking in the world of humor, drama and fun-venture into making an indie film."
Konets Slavy,"The sought-after and spoiled actor Slava loses everything at once - contracts, popularity, good relations with his family. However, the protagonist does not give up and, together with his agent, comes up with a dangerous adventure - to bury himself alive in order to resurrect his career and start from scratch."
Konjam Pesinaal Yenna,"Sanjana's feelings for her childhood crush Ajay reawaken through virtual interactions. They bond over phone calls during lockdown, forming a connection without traditional labels, but face hurdles in recognizing their emotions."
Koparan Kardesler,N/A
Korban Jatuh Tempo,N/A
Koresha,"Maks steals a collectible Cadillac from a local authoritative businessman German Eduardovich. Gus is trying to help his friend, even though he was taken hostage and forced to clear out ownerless garages, on the site of which German Eduardovich decided to build the best hotel in Penza. Gus falls under the subordination of Mikhalych, who also looks after the student nuclear physicist Funtik. He also works out his sins here."
Korporatsiya Morozov,"December 30, the whole country is already resting in anticipation of the New Year... And in the Santa Claus Corporation it is the busiest time. It's good that the New Year is not only fireworks and salads, but also real magical transformations."
Kral Sakir: Devler Uyandi,N/A
Krazy House,"Set in the 1990s, Krazy House follows religious homemaker Bernie and his sitcom family. When Russian workers in Bernie's house turn out to be wanted criminals, Bernie has to man up and save his imprisoned family, while slowly going crazy."
Krime Komedy Karma,N/A
Kripya Dhyaan Dein,"Jagan who is a young boy of Mathura is caught masterbating by his family on his birthday, incident brings him lot of unexpected problems and creates confusion about his sexuality and sexual preference. He struggles to justify his acts."
Krishnam Pranaya Sakhi,"A wealthy tycoon's son becomes a valet to win the heart of a girl from a humble background. Determined to marry her, he faces challenges in gaining approval from her parents."
Kronika vecných snílkov,"There is a village at the end of the world, where three brothers are being happily bored."
Krystyna Hutchinson: Good Girl Barbara,N/A
Kuch Khattaa Ho Jaay,"Heer and Iraa are in love, to escape familial pressure, they decide to tie the knot with Heer pledging to support Iraa's IAS aspirations. However, a misunderstanding leads both families to believe that they're expecting a child."
Kudi Haryane Val Di,"A Punjabi man uninterested in wrestling falls for a Haryanvi woman passionate about the sport. He strives to embrace her love for wrestling, to win her heart."
Kudumba Sthreeyum Kunjadum,"A police officer pursues a gang of thieves. Meanwhile a husband returns from overseas with his wife, leading to marital complexities."
Kulturnaya komediya,"The cynical Permian official Viktor Letaev oversees road construction and is used to always getting his way. He knows and loves his job, but is not interested in anything else. His credo: ""I chopped firewood, I had no time for these Chekhovs and Pasternaks of yours, because everyone needs firewood, and you can't warm a house with art."" But the cynical worldview changes when culture and art become a new vector for the development of the region. Now, in order to sit in the chair of an official, he will have to study the cultural heritage of the Perm Territory. To help himself, he takes lessons from art history teacher Marina Nikolaevna. Will she be able to ennoble an uncultured official?"
Kundannoorile Kulsitha Lahala,"Kundannoorile Kulsitha Lahala is a Malayalam movie directed by Akshay Ashok. Features Lukman Avaran, Veena Nair, Asha Madathil, Jain George, Suneesh Samy, Adhin Ollur, along with a host of new actors are also lined up in the film."
Kunddala Puranam,"Venu's well draws crowds in a parched area. His daughter Kingini loses her earrings in it, igniting conflicts that test relationships. A simple incident exposes underlying tensions."
Kung Fu Panda 4,"After Po is tapped to become the Spiritual Leader of the Valley of Peace, he needs to find and train a new Dragon Warrior, while a wicked sorceress plans to re-summon all the master villains whom Po has vanquished to the spirit realm."
Kunwarapur,"It is the story of a strange and cursed village where the entire young generation is unmarried, Bagheli Superstar Avinash Tiwari plays the lead role in this film as Prem Prakash Parauha (Pappu) and Annapurna Dwivedi as Lalita (Lalli)."
Kushstock: The Movie,"The largest weed festival has people from all over tapping in, with music, vendors, VIP and of course outrageous amounts of Kush. Since its inception in 2016, Kushstock has become a beacon for enthusiasts, a gathering place for aficionados, and a haven for anyone passionate about the world of cannabis."
Kwame Atta,N/A
Kya Main Mental Hun?,N/A
Kya Masti Kya Dhoom,N/A
Kyle Kinane: Dirt Nap,Kyle Kinane explores themes of tolerance and rediscovering one's roots with self-deprecating humor in Dirt Nap. Cautious optimism and self-aware hope permeate the set.
Kyle and the Last Emerald,"After moving, Kyle meets a man who warns that evil people seek an emerald that could doom the world. Kyle and friends search for it to stop the villains."
Kyle and the Last Emerald 2,"After Kyle and Jake got Kidnapped, Kyle finds out that Ed and Denny Tries to steal The Last Emerald to Doom the World. Kyle and Jake are having a quest to Stop them for stealing The Last Emerald."
Kyllä isä osaa -elokuva,"The retired parents are about to move to Spain - as soon as the father tells his employer to stop working as a taxi driver. However, the father's plans are revolutionized in one fell swoop, when the host acquires a new ride for his taxi company, a luxury class Mersu with all the goodies."
Kyuka: Before Summer's End,"A single dad orchestrates a sailboat vacation for his twin adult children, secretly planning for them to meet their birth mom."
L'BATAL,"Ali, an amateur actor, gets caught up in a bizarre situation after he posts a compromising selfie on social media. The photo captures Sam with his mistress, Ibtissam. To protect Sam, Ali is asked to pose as her lover. Tricked into believing he is auditioning for a film, Ali agrees to take on the ""role."" But Ibtissam is kidnapped by a gang, plunging Ali and his friends into a dangerous adventure."
L'Elisir di Leonardo da Vinci e la Banda del Buffardello,"Max Mosley, a rich American producer, tries to reunite the 'Buffardello Gang' for a new fun adventure after finding an old parchment signed by the great Leonardo da Vinci."
L'amore e altre seghe mentali,N/A
L'ennemi public n°0,"Antoine helps ex-convicts reintegrate into society. But Antoine will encounter a major obstacle: André. After his release from prison, the bank robber André has only one desire: to re-offend. How far will Antoine go to help André?"
L'heureuse élue,Man in debt convinces driver Fiona to pose as his model fiancée to fool his wealthy family in Morocco and secure money. They spend a weekend pretending to be engaged during a family gathering.
"L'homme au bâton, une légende créole",N/A
L'àvia i el foraster,"Teresa is a dressmaker. She meets Samir, the greengrocer, who is actually a great tailor who had to emigrate from Pakistan. Enric, in the middle of a pivotal turning point in his life, returns to the village to attend the funeral of his grandma and discovers the relationship she had with Samir."
