Title,Storyline
One More Inch,A man finds himself trapped and must use what is available to escape.
One More Shot,"Following the attack on the black site in Poland, Navy SEAL Jake Harris is ordered to escort terrorist suspect Amin Mansur to Washington D.C for interrogation."
Opasni shmatki,N/A
Operación Vraem,"BASED IN REAL EVENTS AND PLACES - The VRAEM region is one of the most dangerous places in South America, dominated by drug cartels and cells of the extinct terrorist group ""Sendero Luminoso"" (Shining Path). Two special forces agents are sent to the VRAEM region to infiltrate a criminal organization and gather enough evidence to put its leader, a character known as ""El Marro"", in jail."
Operation Baraat,N/A
Operation Blood Hunt,"The Reverend, accompanies a ragtag group of military rejects to a remote South Pacific Island to investigate the disappearance of Marine units said to be at the hands of the Japanese Imperial Army."
Operation Hope,"After genetic experimentation during the Holocaust gave her great-grandmother great strength that was passed down through generations, Hope Silverstein embraced her powers and destiny as she fights to keep her loved ones and her city safe."
Operation Star,"A Greek captain and sergeant, on the run after sabotage attempt against German forces, seek refuge in a village. Hunted by a ruthless German lieutenant's platoon, an unexpected love story unfolds amidst wartime, altering their paths."
Operation Undead,"1941. Chumphon Province, Thailand. Mok and his ragtag unit of young soldiers are thrown against the invading Japanese forces. The invaders bring with them a terrifying biological weapon, unaware that it has plans of its own."
Operation Valentine,"Showcasing the indomitable spirits of the Indian Air Force heroes on the frontlines and the challenges they face during one of the biggest, fiercest aerial attacks that India has ever seen."
Operation Wakaliga: Fate and Blood,"The Ugandan tiger mafia kidnaps the son of prime minster of Israel. In order to rescue him, the State of Israel sends a pair of special commando fighters to Uganda, whose partnership was broken up by a bitter conflict in the past."
Operation White Elephant,"Two American secret agents must work together to infiltrate a suburban Christmas party, stop an exchange between undercover Soviet agents, and try not to kill each other in the process."
Operation: Raqqa,"In 2014, on the streets of Raqa, an international spy Haibala (aka El Saharawi) tries to hunt down El Jordano, one of the most wanted ISIS leaders."
Opportunity,"In a world where housing prices are sky-high, Patrick must choose: buy a house or live in his van forever. ""Opportunity"" follows his journey through crime and chaos battling Mormon gangsters with his friend Donnie."
Orea Peachu Orea Mudivu,"Orea Peachu Orea Mudivu is a Tamil movie starring Rajesh R Krishna, Shrida Suchithran, Thalaivasal Vijay, Meesai Rajendran, Padmasri I M Vijayan, and Karate Raja in prominent roles. It is written and directed by VR Ezhuthassan. Released in October 4th 2024 in theaters."
Oru Anveshanathinte Thudakkam,"In Kerala, an investigating journalist disappears without notice. Media and public stunned. Investigation uncovers shocking, unexpected mysteries. Suspenseful plot follows the case's twists and revelations."
Our Men. Afghan,"A large number of drugs enter Kazakhstan from Afghanistan. To stop this, a special group must be created. The Ministry decides to send intelligence officer Oraz and two of his friends there, who participated in the war in Afghanistan and know the country well. The three veterans are joined by a young scout who despises the ""old men"". They will have to solve the drug problem, despite the conflict between two generations."
Out of the Shadow,Karate girl Chu Po is out fighting injustice in Hong Kong until her family's past causes new complications.
Outcome,The Infinity Rats uncover the startling and perilous reality concerning Mick Black.
Outlaw,"At the age of nine, Rebeca is sold by her grandmother. Disputed by bicheiros and drug dealers, the community is going through changes in power. Rebeca becomes the wife of the chief drug dealer."
Outlaws of the West: The Wagon to Mexico,"In the peak of spaghetti Western times (1872) Ames and his gang are on the run, to Mexico. Meanwhile Javier, a big kingpin gang leader who is evil is trying to tame the west to his own. This is a exciting yet beautiful western Film."
Overlord: The Sacred Kingdom,"Momonga, now known as the Sorcerer King Ains Ooal Gown, rallies the Sorcerer Kingdom and its undead army to join the fight alongside the Sacred Kingdom and the Slane Theocracy in hopes to defeat the Demon Emperor Jaldabaoth."
Oversteer,"Inspired by a true story, 'Oversteer' follows the journey of Wind, a young man whose passion for cars leads him to fall out with his family, leading to a world he's unprepared for. As he navigates financial struggles and personal challenges, Wind finds support from unexpected sources. The film explores themes of perseverance, friendship, and the pursuit of one's dreams, offering a heartfelt and inspiring narrative in a car racing world."
Own Kind,N/A
PW V: Tears of the Fallen,"The leader of uprising decides to instigate a rebellion that will destroy the empire. While battling the enemy forces, he becomes acquainted with the issues faced by ordinary people living in times of bad tyranny."
Pakal Iravu,"Stranded in a deep forest after his jeep breaks down, Antony seeks refuge in the isolated home of a man named Viruman."
Panda Plan,International action superstar Jackie Chan is involved in a rescue operation of a beloved zoo panda named Hu Hu.
Pani,"When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance."
Panjab Files,"Delves into pre-1947 Punjab, highlighting Punjabi's sacrifices for freedom from colonial rule and liberation of gurdwaras. Portrays resilience through peaceful protests."
Paraagan,A feisty but down-on-his-luck thug starts rebelling in unexpected ways after his emotionally manipulative boss keeps him trapped and working in a mechanic shop for four years.
Paradise,"When corrupt officials cover up the murder of Ella's father, she cuts a swath through the anachronistic underbelly of her small island town."
Paradox Effect,"An ex junkie witnesses a murder. She is forced to cooperate with the killer to save her daughter's life. She must fight time, the police and criminal underworld to save the only person who means something to her."
Pariah Volume 1: Every Street Dog Has a Name,"Outcast native Indian dogs suffer continuous torture, their lives rendered worthless by the country's legal system."
Partner Kannada,"Two childhood friends they grew together & start a business. Everything seemed fine until they faced a problems. Disagreements, leading to a big fight. The details of this fight, and how they eventually reconcile, is rest of their story."
Passazhiry,"Terrorists seize a bus with sick people and take them to a prepared bunker. Gradually, the situation begins to get out of the criminals control. It turns out that the terrorists are only the executors, not the initiators, and until the very end they do not know whose instructions they are following."
Pedazo del Alma,N/A
Pedro Marquez Y la Ines Una Pareja Implacable Los de la Camioneta Gris,La Camioneta Gris trilogy ends. Pedro Marquez and his wife Ines quit their criminal life and have lived a peaceful life since. Until they are hired for one last job.
Peer pressure,N/A
Permafrost,"In a collapsed frozen world, factions fight for power. A lone bounty hunter at the center of it all saves a little girl who helps him find redemption from his past."
Peter Brook's the Mahabharata (8K),"The Mahabharata unfolds in an ancient time in India, then known as Bharatavarsha. Two groups of cousins from the same royal family, the Pandavas and the Kauravas, vie for control of the Kingdom. Although descended from two brothers who live in peace, Dhritarashtra and Pandu, the cousins' rivalry leads to death and destruction and jeopardizes the very fabric of the universe. Born blind, Dhritarashtra, the elder brother, sits on the throne. His sons, the Kauravas, led by the ambitious and envious Duryodhana, seek to maintain their hold on power. In contrast, Pandu's sons, the Pandavas, led by the righteous Yudhishthira, seek to claim what they believe is rightfully theirs, and nothing more. The conflict between the two families intensifies over time, fuelled by jealousy, greed, and betrayal. The story weaves through a rich tapestry of events, including an infamous game of dice in which Yudhishthira loses his kingdom and freedom. The Pandavas find themselves in exile until their eventual return to fight and reclaim what is rightfully theirs. After years of tension and conflict, the only possible resolution is a battle of epic proportions, in which warriors of unparalleled strength destroy each other in a clash over the fate of the kingdom. Led by the noble Arjuna and guided by the divine Krishna, the Pandavas face off against their cousins, teachers, and friends on the battlefield. The war is not merely a clash of armies but a moral and philosophical struggle, testing in each person the principles of righteousness and duty. In the end, the Pandavas emerge victorious, but victory comes at a heavy price. The war leaves behind a trail of destruction and loss, leaving them and us to question the very nature of victory and the true cost of power."
Peter Five Eight,A seemingly glamorous real estate agent in a small mountain community is revealed to be an unhinged alcoholic with a dark secret when a charismatic man in black shows up one day at the behest of his shadowy boss.
Petta Rap,"""PETTA RAP"" tells the love journey of BALA (a middle class man whose ambition is to become the best action hero of Tamil movies.) and JANAKI (a local girl, who becomes a Pop Singer.)"
Phantom and Percepter,"When the future is doomed, Percepter. a wannabe super soldier hero, goes back in time to save his idol, former superhero Phantom from dying. Together the two battle against Warbaron, an evil samurai with a complicated past. While Phantom wrestles with his own past, Percepter attempts to save the soul of Phantom by reminding him of what it really means to be a superhero. But all of this becomes more complicated when Mia, the former love interest of both Phantom and Warbaron, comes back into play."
Pikmin Destruction,N/A
Pikmin Forever,An epic action movie about an agency that tricked the world into thinking blue Pikmin are completely innocent using fake news stories. It is up to a yellow Pikmin called Spark to destroy this agency.
Pimpin Aint Dead Movie,N/A
Pimpinero: Blood and Oil,"In the treacherous desert along the Colombia-Venezuela border, gasoline smugglers known as ""pimpineros"" risk their lives transporting illegal fuel across the harsh landscape."
Pins & Needles,"An uneventful ride to campus becomes a nightmare as MAX, a diabetic, biology student, is entrapped in a diabolical wellness experiment. With her insulin supply dwindling, Max is forced into a deadly game of cat and mouse to save her life."
Piri Reis: The Incredible Chart,"In 1929, Diessmann, a German scholar, discovers an ancient map of a Kurdish Admiral, struggling to find out the map's secrets, and expose one of the biggest lies in history. The chart leads him to so many troubles during his Journey."
Pithala Maathi,N/A
Played,"Crim is a big-time drug dealer and is in a relationship with Carmen His only problem is, he is a womanizer, he loves dating multiple women, except he meets the wrong woman."
Played,A troubled high school student seeks the comfort of escapism through interactive gaming. Played is a commentary on youth radicalization through the scope of futuristic technologies.
Playground,N/A
"Please, Don't Sue Me",N/A
Plots of the preying eyes,Bio film about artiste James a man who went from the streets to giving back to his community.
Po du xing dong,N/A
Point 40,"Talks about how Isis used Islam as an excuse to do terrors, the movie tells the story in such a comedic way."
Point of the Pen,"Growing up in LA, Cedi, an A&R Rep, and Rosa, an Artist and Talent Agent, cross paths and form a unique friendship. They combined their worlds to find some of the most amazing talent in Los Angeles."
Poison Hunting Operation,N/A
Polar,A police officer from a Homicide Group is fired because of her problems with alcohol and drugs that she has had since her son died.
Police Modify,"When drug problems in the community began impacting the residents and causing trouble, the people looked to the police for help. Yet, the officers who were meant to protect and serve turned a blind eye to the issue."
Por,"Journey that delves deep into the complexities of friendship. Set against the backdrop of a vibrant college festival, the movie explores the intricate dynamics between two friends whose paths diverge and ignite a fierce competition."
Porus,N/A
Pottel,"An underprivileged villager and a victim of caste-driven politics in his village, forced to run away with his daughter Saraswati, but returns after undergoing a spiritual reincarnation, which in turn changes how the village receives him."
Pran Preet Na Bandhiya Bandhan,"The love story of Gopal and Poonam is shown in the film. Raj Anna forces a factory owner to transfer the factory to his name. The story is shown after 12 years when Deva teases Poonam, then Gopal comes to the village and saves her from Deva. Then Bhura kidnaps Poonam's entire family and Gopal comes to save them. Poonam's family is against their relationship. Gaurav Dewasi also has an important role in it. This is a family film in which a fight is done against wrong deeds. The love story of Gopal and Poonam is shown in the film. Raj Anna forces a factory owner to transfer the factory to his name. The story is shown after 12 years when Deva teases Poonam, then Gopal comes to the village and saves her from Deva. Then Bhura kidnaps Poonam's entire family and Gopal comes to save them. Poonam's family is against their relationship. Gaurav Devasi also has an important role in it. This is a family film in which a fight is done against wrong deeds. The love story of Gopal and Poonam is shown in the film. Raj Anna forces a factory owner to transfer the factory to his name. The story is shown after 12 years when Deva teases Poonam, then Gopal comes to the village and saves her from Deva. Then Bhura kidnaps Poonam's entire family and Gopal comes to save them. Poonam's family is against their relationship. Gaurav Devasi also has an important role in it. This is a family film in which a fight is done against wrong deeds. The love story of Gopal and Poonam is shown in the film. Raj Anna forces a factory owner to transfer the factory to his name. The story is shown after 12 years when Deva teases Poonam, then Gopal comes to the village and saves her from Deva. Then Bhura kidnaps Poonam's entire family and Gopal comes to rescue them. Poonam's family is against their relationship. Gaurav Dewasi also plays an important role in this film. This is a family film in which one fights against wrongdoings."
Pranaya Godari,"Romance between a boy and girl from contrasting backgrounds. Their love faces societal obstacles and personal battles, intertwining humor and action sequences, as they navigate an emotionally gripping path."
Premalo,"Ravi and Prasanti , Both of them are in deep love. Due to some unexpected events, the video clip of Ravi raping Prasanti reaches Prasanti's Father. Why did Ravi have to do this? Does Ravi really love prasanti?"
Premanidhi Part 2,N/A
Prepare to Die,A young man trains in the ways of martial arts to seek vengeance on the corrupt landowner who murdered his family.
Prey,A young couple is compelled to leave their Christian missionary station in the Kalahari Desert after being threatened with death by an extremist militant gang. After crashing their aircraft they must battle man and beast for their lives.
Princess of the Trap House,N/A
Project Block,"As prisoners get thrown into a super-prison as test subjects, a tragedy happens when a rapper gets shot up at a party. Forcing the rest of the prisoners to split up, which leads to a side between 2 wars lead by 2 misguided people."
Proyecto Fantasma,N/A
Pueblo En Llamas,N/A
Pungut,"Two gangs are fighting to gain control of a profitable junkyard, with Salleh, a lone retiree that lives peacefully nearby and minding his own business, entrenched in the middle of the 'war'."
Punish Evil,"While maintaining public order, Police Captain Chang Yong discovers a gang of criminals who have robbed a large sum of cash and hidden it within the city. As the investigation into this robbery deepens, many new leads gradually emerge. In the end, with the unwavering efforts of Captain Chang Yong and the entire criminal investigation team, who fear no hardships or dangers, the criminal plot is finally thwarted, and the wrongdoers are brought to justice."
Purushothamudu,"A wealthy heir, Ram, faces opposition to becoming CEO from a shareholder. To validate his capabilities, he accepts living like an ordinary person for 100 days after returning from his studies abroad."
Purushothamudu,Purushothamudu Films is base on true event.
Pusaka,"A large villa belonging to a collector that is about to be restored into a museum traps project workers who are carrying out a survey. A curse is released, killing the humans inside one by one."
Pushpa: The Rule - Part 2,"A smuggling kingpin faces off against a vengeful rival while manipulating politics, making big deals, and navigating tense confrontations. A public apology leads to a dramatic showdown, ending with challenge."
Pushpaka Vimanam,N/A
Qalat,"The film Qalat revolves around the powerful themes of friendship, loyalty, and sacrifice. It tells the story of two close, brother-like friends-Addis and Girum-whose strong character and integrity are evident early in the film, but are later tested by the challenges they face as newcomers to Canada from Ethiopia. While Addis has already settled his immigration status and is somewhat established, Girum is still navigating major life hurdles, including his refugee protection process. The story begins on the day of Girum's refugee hearing, where he not only receives a rejection but also faces a painful setback in his romantic relationship. Amid this turmoil, the two friends are presented with an unexpected opportunity-one that tempts them to compromise their morals. Addis insists on staying true to their principles, while Girum, overwhelmed by his struggles, believes they should seize the chance regardless of whether it is right or wrong. This fundamental disagreement becomes the central conflict between them. Despite their differences, Addis remains loyal and protective, going to great lengths to shield Girum-even from the consequences of his own poor decisions. In doing so, Addis crosses his own moral boundaries, ultimately risking everything to stand by his friend."
RSVP,An aspiring author is forced to rely on her street smarts and martial arts skills to escape a deadly dinner party after discovering the host has vengeful motives.
RUPAIYA : THE CONCLUSION CHAPTER 2,N/A
Raanti,A man with a troubled history must shield a young girl from relentless enemies determined to end her life.
Raayan,"A series of unfortunate events lead Raayan, a simpleton to be dragged into the dreaded world of crime and manipulation."
Rackades,Three friends thrive scamming and finessing until crossing the wrong person. Their lives take a drastic turn.
Raghu Ram,"A Fight of Good vs Evil, where the Evil is hiding behind the Good. A Story of the eternal struggle, where, the truth is victorious in the end."
Raja 420,"Raja, an Indian immigrant, starts a new job in USA and his first client is far from ""ordinary"". Chaos ensues as they unravel a dark secret and he is forced to join hands with a man named 420 (Fraudster) to escape this thrilling situation."
Rajakili,"A man who has enough wealth and possessions, that changes abruptly due to his karma."
Raju Gari Ammayi Naidu Gari Abbayi,"Raju Garu and Naidu Garu are big wigs of the village. Their children Anu and Karna are in love. However, things take a tragic turn when Anu's body is found in the Godavari river."
Raktaksha,"Rohit is entangled in a series of murders involving women he knew, disturbing him. After a confrontation where he kills Shetty, Rohit is the suspect, unveiling surprising truths about the murders' origins and his own role in the mystery."
Rang De Basanti,"Shivam, martyrs during a mission. Anita falls in love with Shivam's son, Amar, and her father wants Amar to serve the country. As a result, Amar enlists in the army, and while on a mission"
Ranger,"A soldier leaves the Afghanistan war to go home, only to find another war on the home front."
Rathnam,Rathnam works as a henchman under MLA Panner Selvam. A girl travels to Vellore for an interview and a few rowdies try to kill her but Rathnam saves her and becomes her guardian angel. How long can he protect her?
Rats!,"In Fresno, Texas, graffiti artist Raphael's arrest leads to his involvement in a chain of events involving a sting operation, suicide, drug deals, criminal suspicions, weapons, a newswoman, and a plutonium deal gone wrong, creating chaos."
Rawayan,N/A
Razakar: The Silent Genocide of Hyderabad,Revolves around the Hyderabad Liberation Movement of 1948. Capture the struggles of Telangana and its people in the early days of Independence to reclaim their religion and identity in the face of military and political oppression.
Re Xue Ran Shao,N/A
Reapers,"Follows Zion, a resurrected soul collector, on a mission to save his wife. With ghouls, demons, and deadly deals with Death, he must stop a powerful briefcase from falling into the wrong hands in this thrilling sci-fi action saga."
Rebel,"Luka, from poverty, opposes injustice despite environment. Conflict with troublemaker Bono escalates to fight after extortion attempt on Luka's mother. Fight turns Luka towards rebellion against surrounding injustices."
Rebel Moon - Part Two: The Scargiver,"Kora and surviving warriors prepare to defend Veldt, their new home, alongside its people against the Realm. The warriors face their pasts, revealing their motivations before the Realm's forces arrive to crush the growing rebellion."
Rebel Ridge,A former Marine grapples his way through a web of small-town corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief.
Rebirth Island,"It's summer 1992, a month before the collapse of the Soviet empire."
Red Horse,"After his wife dies from an accidental overdose, a CIA gunman goes on the warpath to kill the ruthless drug dealers responsible."
Red One,"After Santa Claus is kidnapped, the North Pole's Head of Security must team up with a notorious hacker in a globe-trotting, action-packed mission to save Christmas."
Red Right Hand,"Cash is trying to live an honest and quiet life, but when Big Cat forces him back into her services, he proves capable of anything to protect the town and the only family he has left."
Red vs. Blue: Restoration,"When the universe's greatest villain returns in a terrifying new form, old adversaries, the Reds and Blues of Blood Gulch, will have to set aside their differences to save the galaxy one last time."
RedSin: Martyrs of Dissent,"A barber's squad mates from the Gulf War are being assassinated by a shadowy group called ""RedSin"", so the CIA track him down. But while they want to kill their leader, Nathan McKane, his brother wants to reconcile before it's too late."
Reeza GTR,"Reeza, a young man with a big heart, is on the verge of achieving his dreams. When he meets the beautiful Myra hiding in the trunk of his car, his life turns chaotic and is never the same again as she is on the run from mysterious persons."
Relay,A broker of lucrative payoffs between corrupt corporations and the individuals who threaten them breaks his own rules when a new client seeks his protection to stay alive.
Reloaded 2,"In a dystopian future where criminals take over, detective Jimmy Cloud gets a deadly case around a kidnapping carried out by a brutal crime syndicate."
Remand,N/A
Rendel: Cycle of Revenge,"When ""Smiley"" - Christoper Cox - takes over the Vala Drug Corporation in the long shadow of his late grandfather Edward Cox, a masked vigilante, Rendel, takes revenge for the murder of his family."
Rescue on One's Own,N/A
Retribution for Cory,N/A
Return to the Ring,A former martial artist faces a moral dilemma from his past as his career winds down. A group grapples with having to choose between conflicting desires.
Revenge,N/A
Revenge,Takla Iqbal returns with another pointless movie.
Revolutionize the World,N/A
Revolver,"An ex-police officer embarks on a single-minded goal upon leaving jail, after serving a sentence for crimes committed under dubious circumstances."
Revólver,"They murdered his family, and that boy grew up with a thirst for revenge, making a living in underground fights. One day, fate placed a revolver in his hands and the opportunity to confront the hitman who changed his destiny."
Riddle of the Shadow Lotus,"Ming Dynasty, Jiajing period. Anshun Tongpan Yang Tinggui was killed, and the imperial guard Jiang Xiao was ordered to investigate. He unraveled the mystery and locked the real murderer to be the commander Li Jiangxiong. When arresting Li Jiangxiong, he found that he had fallen into a trap set by others. With the help of Li Jiangxiong's adopted daughter Li Xueyi, Jiang Xiao broke out of the trap and wiped out the mastermind behind the scenes."
Rifle Club,A historic rifle club faces a vengeful arms dealer's gang in the Western Ghats. Skilled hunters fight to survive and protect their legacy.
River of Blood,Four kayakers take the wrong river into a jungle inhabited by a tribe of merciless cannibals.
Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems."
Road Wars: Max Fury,"In a post-apocalyptic wasteland, two sisters leave their stronghold to save their wounded mother. Armed only with a muscle car and limited ammo, they race against ruthless raiders to secure lifesaving supplies from a distant outpost."
Roadkill,Vengeance rides the open road when a young woman traveling alone encounters a renegade drifter and ends up in a fight for her life.
Rob N Roll,"Decadent Murong Hui teams up with violent bandits after a botched robbery. A female detective pursues them as they scheme to steal a bag of money, leading to chaotic events due to betrayals and twists under the ""I rob, you rob me"" code."
Robbin' Hoods,N/A
Robo Puffin,"In a whimsical adventure, Otto Van Walrus creates a mischievous RoboPuffin to outshine the real puffins. Led by Johnny Puff, the feathered friends train to defend their home. Join the fun as they battle wits and show the power of teamwork."
Rock 'N' Roll Ringo,A scaffolding builder loses his job and starts as a temporary worker at the funfair. There he is seduced by a showman into making a career as a fairground boxer - and hopes to fulfill a long-awaited dream for his daughter.
Rocky and Bullwinkle,"After the grand opening of the Museum in Frostbite Falls, Bullwinkle and Rocky somehow ended up in the village that they have never been before."
Rocky the Slave,"A Catholic man's past catches up when his former lover's grown son, introduced to crime as a child, crosses paths with him unknowingly. Their lives entwine as the son seeks redemption, unaware of their connection."
Rode College,"When an intelligence officers steps into the world of Rode College, student leaders turn against a corrupt politician who has been manipulating the college's youth for two generations for his own political gains. Inspired from True Events."
Rogue Cops: Pushed to the Limit,"Defund the police protesters are robbing stores during riots. The cops are being laid off leaving the remaining police understaffed to control the violence that is escalating. With drugs being sold to grade school kids, sex trafficking and store owners being killed. Cops have no choice but to go rogue and take the law into their own hands."
Rogue Elements: A Ryan Drake Story,"Ryan Drake, hoping to recover an asset, must infiltrate a fortified base, his every move watched by a shadowy figure. He silently makes his way to the base and rescues the asset. Hell breaks out when the figure makes its presence known."
Role Play,"Emma has a wonderful husband and two kids in the suburbs of New Jersey. She also has a secret life as an assassin for hire, a secret that her husband Dave discovers when the couple decide to spice up their marriage with a little role play."
Ronny - The ruler,"A disillusioned actor turns into a feared mass rowdy, using his power to dismantle corrupt systems amid societal conflicts."
Rooban,"A childless couple adopts an orphan, but a tiger's arrival in their village fuels superstition. Forest officers restrict movement to catch the tiger. Pilgrims defy orders during a fasting ritual. Four villagers are found dead."
Roudhra Rupaya,"Adya and her sister move to Moja Villa in Goa due to Adya's job transfer. An ex-army major resides nearby. Upon Jai's arrival for his sister, the sisters uncover a disturbing truth about the major while searching for Jai at his villa."
Roxana,"Armand accidentally kills a peeping tom, Rizz. Two ambulance workers arrive to collect Rizz's corpse for gold from a Bomoh. Roxana makes a deal with evil djin Pak Walok to resurrect Rizz as a murdering puppet called Sumbaleweng."
Royal Flush,2 friends in the drug game are ordered to stop selling and leave the block. Ordered by their supplier the message is sent by the drug lords second in command. They wager it all on a poker game gone wrong and is forced into a street war.
Rudra: The Beginning,Rudra is an officer working in intelligence department. Rudra was very brave and honest. He lost his lover Neha for his honesty. He investigate multiple crimes in the city. The story is based on how Rudra saves the city from criminals.
Rudraa,"Rudra, a reckless youth, spirals into darkness after a fake love leads to a girl's tragic death. Haunted by family strife and addiction, he finds hope post-rehab with Amrita, enduring loss and discovering resilience and true love."
Run Downtown,"In downtown NEW YORK, there are two gang crews operating in the same territory, East Side Crew, and West Side Boys. Both of them ruthless to the bone, especially the East Side Crew, They rod and kill each other with pleasure."
Runnin' from Wolves,"After successfully robbing of one of Detroit's most profitable mobs, two heads of a criminal enterprise become sworn enemies after an act of betrayal, which escalates into a series of violence, kidnapping, and murder."
Rupaiya : The Conclusion,The story of Rocky after killing 2 peoples in Rupaiya : the beginning
Ruslaan,"The unstoppable force Ruslaan, is coming to break free of the chains of conformity. With his gun and guitar, he's about to create a symphony of rebellion like no other."
Ruslaan,N/A
Ruthless,"In the thrilling underground fight scene, a brave young woman fights for her life amid a deadly feud."
Ruthless,N/A
Ryan's World the Movie: Titan Universe Adventure,"Ryan's twin sisters Emma and Kate get trapped in a comic book world. Ryan enters this realm to rescue them, facing adventures, battles, and mishaps while attempting to bring them back before his parents discover their disappearance."
Ryding Durty,"When two local motorcycle clubs place a bet against one another on a monthly boxing match, the results will set off a series of events that will affect both clubs. The motorcycle community is a world of its own and even lives by its own bylaws so when anyone threatens or challenges them then all hell will break loose."
Ryding Durty 2,N/A
S-99,Retired NSA agent is called back to service to protect a journalist but finds they've been kidnapped before he reach them.
S.N.S.O.B - Supernatural Squad of Badasses Part 1,"When The Supernatural Squad of Badasses come across a real threat in the demons, they put their YouTube job aside and try to kill these demons before they cause chaos on the entire world."
S.N.S.O.B - Supernatural Squad of Badasses Part 2,"Following the events of Part 1, after the death of James, his long lost sister Penelope James aligns herself with the S.N.S.O.B crew to defeat Lucifer and his gang of demons. This is the second part of the two part saga of The Supernatural Squad of Badasses story featuring new and familiar faces."
S.T.A.L.K.E.R.: Shadow of the Zone,A seasoned Free Stalker tasked with guiding a band of Mercenaries deep into The Zone to investigate a paranormal radio signal. Based on the S.T.A.L.K.E.R. video-game series by G.S.C. Game World.
SCP: The Infinite Mission,"On a mission to transport a mysterious subject through the desert, an elite team of agents finds themselves stuck in a quantum loop with a powerful and elusive assailant as they experience different possibilities."
SITV Presents: Tabsentia,"Greysnow and Mr. Triangle must work together when one morning, Tabsnow has been erased, and none of his friends can remember him except for them.. and they seem surprisingly chummy with Yellowsnow."
SMB-plush presents trick or death,N/A
SPG,N/A
Saala,"It is a action-packed drama that explores the themes of power struggles, prestige, and social activism. The setting of the famous Parvathi Bar in Royapuram, which was shut down for 20 years due to gang wars."
Saazish,"Raveen is the son of big gangster Jeeta and they have an illegal business in Kuala Lumpur. Sandeep is a young man who owns a small cows milk business and Jasroop is his girlfriend. Jasroop's father wants to unite the relationship between Raveen and Jasroop on the basis of property. Jasroop was bequeathed her grandfather's estate conditionally after she turns 18 and gets married. Raveen uses various tactics to win Jasroop's heart. Raveen plans the kidnapping of Jasroop and Sandeep with his gangster father Jeeta. To rescue the kidnap victims and arrest Jeeta's gang, the police are deployed to the hiding place and a shootout breaks out."
Sabari,"A single mother battles her past demons to safeguard her child's future, facing daunting challenges to shield her daughter from imminent danger."
Sacrum Vindictae II,"Nathaniel Nucci thought his brutal hit-man days were behind him, until unseemly betrayed by one of his own military brothers. The story dives deep into the underbelly and ugliness of corruption, greed and murder associated with organized crime."
Saindhav,"The protagonist, with a past, has to cross paths with the underworld if he has to save his daughter from a health crisis and time is running out."
Saint Michael of the City,"On the run for years, an ex criminal returns home for a chance at salvation and revenge."
Saint Young Men: Holy Men vs Demon Army,N/A
Samandar,"Brothers Uday and Salman join fisheries mafia under ex-MLA Arjan Parmar. They target Imtiaz Memon, tied to Uday's sister's demise. Power struggle, betrayal, and politics strain their bond as revenge and fisheries mafia intersect."
Samar,An undercover agent battles corruption and personal loss to dismantle a powerful drug cartel threatening his hometown.
Samurai Detective Onihei: Dangerous Mercy,"During his investigation into the thief Sukejiro, Juzo Ono, a constable of the Fire Brigade Patrol and Thief-Catcher Unit, encounters his wife, Ofuji, at the scene where Sukejiro was killed. Feeling sympathy for the pregnant Ofuji, Juzo hides Sukejiro's body and shelters her. Meanwhile, the Fire Brigade Patrol and Thief-Catcher Unit, who were pursuing Yabe, the leader of the thieves that Sukejiro was involved with, capture Kumehachi, one of the gang members. Soon after, other members of the gang, Ogawa and Umekichi, summon Juzo and inform him that they have abducted Ofuji. They threaten to harm Ofuji unless Kumehachi is released from prison."
Samurai Detective Onihei: True Master,"Captured thief Kumehachi of the Nozuchi gang (played by Soko Wada) claims that his former leader, the thief Tanbei Chigashira (played by Arata Furuta), who is notorious for his brutal crimes, is an imposter. The Tanbei Chigashira Kumehachi knows was a principled thief who followed three strict rules: ""Do not kill, do not violate women, and do not steal from the poor."" Kumehachi pleads with Heizo (played by Koshiro Matsumoto) to let him go to Shimada-juku as a spy, believing that Tanbei's gang is hiding there. As the investigation in Shimada-juku continues, a new theft occurs in Edo, seemingly the work of Tanbei Chigashira."
Sarangadhariya,"Krishna's family deals with sons' unemployment, daughter's marriage prospects. A hidden secret emerges, challenging their unity. They navigate this crisis while reflecting societal issues."
Saripodhaa Sanivaaram,"In order to defend the innocent from a corrupt and brutal cop, a vigilante hero must work around his own self-imposed code of honor."
Sarkari Rozgaar,N/A
Sasan,"In the Gir forest, the Maldhari community's traditional way of life faces rising threats. After tragic lion incidents, an investigator uncovers shocking evidence before a court eviction, leading to an unexpected revelation."
Sathaan,Satan is an investigation thriller. This movie called Satan is a story taken from some recent events in Kerala.
Sathur,N/A
Sathur: Part1,N/A
Sathyam,"Revolves around the relationship between a grandfather and his grandson, in a traditional family setup. Certain misconceptions and mishaps occur during prayer rituals."
Satyam Shivam,"Kali, a ruthless gangster, and his friend Vijay, who has cancer, see their circumstances change as their true natures emerge."
Savi,"Savi a simple housewife attempts a daring jailbreak to get her husband out of one of England's high security prisons With 400 inmates, 75 armed guards, 60 surveillance cameras."
